date,price,cash,btc_holdings,portfolio_value,signal
2021-12-18,46861.62,182.09910917133945,0.1724945523244466,8265.473272269674,DCA
2021-12-19,46697.13,182.09910917133945,0.1724945523244466,8237.099643357826,DCA
2021-12-20,46913.54,182.09910917133945,0.1724945523244466,8274.429189426359,DCA
2021-12-21,48917.48,182.09910917133945,0.1724945523244466,8620.09792261141,DCA
2021-12-22,48614.97,182.09910917133945,0.1724945523244466,8567.916595587742,DCA
2021-12-23,50830.2,182.09910917133945,0.1724945523244466,8950.031702733426,DCA
2021-12-24,50840.36,182.09910917133945,0.1724945523244466,8951.784247385041,DCA
2021-12-25,50431.63,182.09910917133945,0.1724945523244466,8881.28054901347,DCA
2021-12-26,50790.88,182.09910917133945,0.1724945523244466,8943.249216936028,DCA
2021-12-27,50714.73,182.09910917133945,0.1724945523244466,8930.113756776522,DCA
2021-12-28,47536.39,182.09910917133945,0.1724945523244466,8381.86742134164,DCA
2021-12-29,46471.7,182.09910917133945,0.1724945523244466,8198.214196427325,DCA
2021-12-30,47129.66,182.09910917133945,0.1724945523244466,8311.708712074718,DCA
2021-12-31,46197.31,182.09910917133945,0.1724945523244466,8150.883416215021,DCA
2022-01-01,47737.35,182.09910917133945,0.1724945523244466,8416.531926576761,DCA
2022-01-02,47306.41,182.09910917133945,0.1724945523244466,8342.197124198065,DCA
2022-01-03,46450.79,182.09910917133945,0.1724945523244466,8194.607335338222,DCA
2022-01-04,45824.54,182.09910917133945,0.1724945523244466,8086.582621945037,DCA
2022-01-05,43432.51,182.09910917133945,0.1724945523244466,7673.970477948392,DCA
2022-01-06,43094.54,182.09910917133945,0.1724945523244466,7615.672494099298,DCA
2022-01-07,41543.79,182.09910917133945,0.1724945523244466,7348.176567082162,DCA
2022-01-08,41686.67,182.09910917133945,0.1724945523244466,7372.822588718279,DCA
2022-01-09,41869.6,182.09910917133945,0.1724945523244466,7404.37701717499,DCA
2022-01-10,41832.59,182.09910917133945,0.1724945523244466,7397.992993793462,DCA
2022-01-11,42743.03,182.09910917133945,0.1724945523244466,7555.038934011732,DCA
2022-01-12,43919.67,182.09910917133945,0.1724945523244466,7758.002924058768,DCA
2022-01-13,42575.61,182.09910917133945,0.1724945523244466,7526.159896061573,DCA
2022-01-14,43089.83,182.09910917133945,0.1724945523244466,7614.86004475785,DCA
2022-01-15,43088.74,182.09910917133945,0.1724945523244466,7614.672025695816,DCA
2022-01-16,43100.36,182.09910917133945,0.1724945523244466,7616.676412393827,DCA
2022-01-17,42224.38,182.09910917133945,0.1724945523244466,7465.574634448657,DCA
2022-01-18,42372.75,182.09910917133945,0.1724945523244466,7491.167651177036,DCA
2022-01-19,41674.8,182.09910917133945,0.1724945523244466,7370.775078382188,DCA
2022-01-20,40697.03,182.09910917133945,0.1724945523244466,7202.115079955914,DCA
2022-01-21,36469.3,182.09910917133945,0.1724945523244466,6472.854686257281,DCA
2022-01-22,35075.92,182.09910917133945,0.1724945523244466,6232.5042269394435,DCA
2022-01-23,36288.15,182.09910917133945,0.1724945523244466,6441.607298103708,DCA
2022-01-24,36702.79,182.09910917133945,0.1724945523244466,6513.130439279516,DCA
2022-01-25,36975.99,182.09910917133945,0.1724945523244466,6560.255950974554,DCA
2022-01-26,36829.37,182.09910917133945,0.1724945523244466,6534.964799712745,DCA
2022-01-27,37189.85,182.09910917133945,0.1724945523244466,6597.145635934661,DCA
2022-01-28,37744.7,182.09910917133945,0.1724945523244466,6692.8542382918795,DCA
2022-01-29,38184.86,182.09910917133945,0.1724945523244466,6768.779440443009,DCA
2022-01-30,37908.44,182.09910917133945,0.1724945523244466,6721.098496289485,DCA
2022-01-31,38494.66,182.09910917133945,0.1724945523244466,6822.218252753123,DCA
2022-02-01,38721.49,182.09910917133945,0.1724945523244466,6861.345192056876,DCA
2022-02-02,36918.19,182.09910917133945,0.1724945523244466,6550.285765850203,DCA
2022-02-03,37328.64,182.09910917133945,0.1724945523244466,6621.0861548517705,DCA
2022-02-04,41590.34,182.09910917133945,0.1724945523244466,7356.206188492864,DCA
2022-02-05,41418.21,182.09910917133945,0.1724945523244466,7326.514701201259,DCA
2022-02-06,42412.41,182.09910917133945,0.1724945523244466,7498.008785122223,DCA
2022-02-07,43861.07,182.09910917133945,0.1724945523244466,7747.894743292556,DCA
2022-02-08,44080.12,182.09910917133945,0.1724945523244466,7785.679674979227,DCA
2022-02-09,44422.91,182.09910917133945,0.1724945523244466,7844.809082570524,DCA
2022-02-10,43531.67,182.09910917133945,0.1724945523244466,7691.075037756883,DCA
2022-02-11,42398.98,182.09910917133945,0.1724945523244466,7495.692183284506,DCA
2022-02-12,42239.01,182.09910917133945,0.1724945523244466,7468.098229749165,DCA
2022-02-13,42069.84,182.09910917133945,0.1724945523244466,7438.9173263324365,DCA
2022-02-14,42552.28,182.09910917133945,0.1724945523244466,7522.135598155844,DCA
2022-02-15,44576.33,182.09910917133945,0.1724945523244466,7871.27319678814,DCA
2022-02-16,43896.34,182.09910917133945,0.1724945523244466,7753.978626153039,DCA
2022-02-17,40545.09,182.09910917133945,0.1724945523244466,7175.906257675737,DCA
2022-02-18,39994.66,182.09910917133945,0.1724945523244466,7080.960081239793,DCA
2022-02-19,40107.12,182.09910917133945,0.1724945523244466,7100.3588185942,DCA
2022-02-20,38397.25,182.09910917133945,0.1724945523244466,6805.415558411198,DCA
2022-02-21,37037.39,182.09910917133945,0.1724945523244466,6570.847116487276,DCA
2022-02-22,38267.75,182.09910917133945,0.1724945523244466,6783.077513885182,DCA
2022-02-23,37270.85,182.09910917133945,0.1724945523244466,6611.117694672941,DCA
2022-02-24,38353.62,182.09910917133945,0.1724945523244466,6797.889621093283,DCA
2022-02-25,39239.77,182.09910917133945,0.1724945523244466,6950.74566863559,DCA
2022-02-26,39134.83,182.09910917133945,0.1724945523244466,6932.644090314663,DCA
2022-02-27,37714.96,182.09910917133945,0.1724945523244466,6687.724250305751,DCA
2022-02-28,43189.46,182.09910917133945,0.1724945523244466,7632.0456770059345,DCA
2022-03-01,44428.47,182.09910917133945,0.1724945523244466,7845.768152281447,DCA
2022-03-02,43935.37,182.09910917133945,0.1724945523244466,7760.711088530263,DCA
2022-03-03,42474.37,182.09910917133945,0.1724945523244466,7508.696547584246,DCA
2022-03-04,39154.4,182.09910917133945,0.1724945523244466,6936.019808703653,DCA
2022-03-05,39407.02,182.09910917133945,0.1724945523244466,6979.595382511854,DCA
2022-03-06,38428.92,182.09910917133945,0.1724945523244466,6810.878460883313,DCA
2022-03-07,38030.63,182.09910917133945,0.1724945523244466,6742.175605638009,DCA
2022-03-08,38748.52,182.09910917133945,0.1724945523244466,6866.007719806205,DCA
2022-03-09,41962.85,182.09910917133945,0.1724945523244466,7420.4621341792445,DCA
2022-03-10,39443.42,182.09910917133945,0.1724945523244466,6985.874184216464,DCA
2022-03-11,38741.03,182.09910917133945,0.1724945523244466,6864.715735609296,DCA
2022-03-12,38805.53,182.09910917133945,0.1724945523244466,6875.8416342342225,DCA
2022-03-13,37796.31,182.09910917133945,0.1724945523244466,6701.756682137345,DCA
2022-03-14,39696.28,182.09910917133945,0.1724945523244466,7029.491156717224,DCA
2022-03-15,39314.86,182.09910917133945,0.1724945523244466,6963.698284569634,DCA
2022-03-16,41133.64,182.09910917133945,0.1724945523244466,7277.42792644629,DCA
2022-03-17,40956.79,182.09910917133945,0.1724945523244466,7246.922264867712,DCA
2022-03-18,41790.97,182.09910917133945,0.1724945523244466,7390.81377052572,DCA
2022-03-19,42235.02,182.09910917133945,0.1724945523244466,7467.409976485389,DCA
2022-03-20,41243.16,182.09910917133945,0.1724945523244466,7296.319529816865,DCA
2022-03-21,41043.9,182.09910917133945,0.1724945523244466,7261.948265320695,DCA
2022-03-22,42380.11,182.09910917133945,0.1724945523244466,7492.437211082143,DCA
2022-03-23,42904.1,182.09910917133945,0.1724945523244466,7582.82263155463,DCA
2022-03-24,44006.77,182.09910917133945,0.1724945523244466,7773.027199566227,DCA
2022-03-25,44331.36,182.09910917133945,0.1724945523244466,7829.01720630522,DCA
2022-03-26,44542.31,182.09910917133945,0.1724945523244466,7865.404932118062,DCA
2022-03-27,46842.14,182.09910917133945,0.1724945523244466,8262.113078390394,DCA
2022-03-28,47128.71,182.09910917133945,0.1724945523244466,8311.54484225001,DCA
2022-03-29,47445.3,182.09910917133945,0.1724945523244466,8366.154892570406,DCA
2022-03-30,47056.41,182.09910917133945,0.1724945523244466,8299.073486116953,DCA
2022-03-31,45522.65,182.09910917133945,0.1724945523244466,8034.50824154381,DCA
2022-04-01,46299.75,182.09910917133945,0.1724945523244466,8168.553758155137,DCA
2022-04-02,45822.28,182.09910917133945,0.1724945523244466,8086.192784256784,DCA
2022-04-03,46414.26,182.09910917133945,0.1724945523244466,8188.30610934181,DCA
2022-04-04,46609.36,182.09910917133945,0.1724945523244466,8221.959796500309,DCA
2022-04-05,45501.58,182.09910917133945,0.1724945523244466,8030.873781326334,DCA
2022-04-06,43177.78,182.09910917133945,0.1724945523244466,7630.030940634784,DCA
2022-04-07,43466.21,182.09910917133945,0.1724945523244466,7679.783544361725,DCA
2022-04-08,42273.38,182.09910917133945,0.1724945523244466,7474.026867512554,DCA
2022-04-09,42768.61,182.09910917133945,0.1724945523244466,7559.451344660191,DCA
2022-04-10,42153.77,182.09910917133945,0.1724945523244466,7453.394794109027,DCA
2022-04-11,39536.71,182.09910917133945,0.1724945523244466,7001.966201002811,DCA
2022-04-12,40086.66,182.09910917133945,0.1724945523244466,7096.829580053642,DCA
2022-04-13,41150.33,182.09910917133945,0.1724945523244466,7280.306860524585,DCA
2022-04-14,39951.63,182.09910917133945,0.1724945523244466,7073.5376406532705,DCA
2022-04-15,40563.69,182.09910917133945,0.1724945523244466,7179.114656348973,DCA
2022-04-16,40392.55,182.09910917133945,0.1724945523244466,7149.593938664167,DCA
2022-04-17,39688.16,182.09910917133945,0.1724945523244466,7028.09050095235,DCA
2022-04-18,40811.03,182.09910917133945,0.1724945523244466,7221.779458920901,DCA
2022-04-19,41504.44,182.09910917133945,0.1724945523244466,7341.3889064481955,DCA
2022-04-20,41375.35,182.09910917133945,0.1724945523244466,7319.121584688632,DCA
2022-04-21,40490.97,182.09910917133945,0.1724945523244466,7166.570852503938,DCA
2022-04-22,39716.04,182.09910917133945,0.1724945523244466,7032.899649071155,DCA
2022-04-23,39445.97,36.41982183426788,0.1761876871956913,6986.314045324892,BUY
2022-04-24,39466.26,36.41982183426788,0.1761876871956913,6989.888893498092,BUY
2022-04-25,40437.52,36.41982183426788,0.1761876871956913,7161.012946563778,BUY
2022-04-26,38117.39,36.41982183426788,0.1761876871956913,6752.2346078704395,BUY
2022-04-27,39252.04,36.41982183426788,0.1761876871956913,6952.145967147031,BUY
2022-04-28,39749.75,36.41982183426788,0.1761876871956913,7039.836340941199,BUY
2022-04-29,38594.22,36.41982183426788,0.1761876871956913,6836.246182755962,BUY
2022-04-30,37650.13,36.41982183426788,0.1761876871956913,6669.909149151381,BUY
2022-05-01,38480.53,36.41982183426788,0.1761876871956913,6816.215404598683,BUY
2022-05-02,38513.01,36.41982183426788,0.1761876871956913,6821.937980678799,BUY
2022-05-03,37725.38,36.41982183426788,0.1761876871956913,6683.167272612856,BUY
2022-05-04,39680.21,36.41982183426788,0.1761876871956913,7027.58424917361,BUY
2022-05-05,36546.86,36.41982183426788,0.1761876871956913,6475.5265594989905,BUY
2022-05-06,36009.89,36.41982183426788,0.1761876871956913,6380.919057105521,DCA
2022-05-07,35469.21,36.41982183426788,0.1761876871956913,6285.657898392554,DCA
2022-05-08,34033.77,36.41982183426788,0.1761876871956913,6032.751044684371,DCA
2022-05-09,30076.9,36.41982183426788,0.1761876871956913,5335.599270850356,BUY
2022-05-10,31013.12,36.41982183426788,0.1761876871956913,5500.549707356706,BUY
2022-05-11,29017.21,36.41982183426788,0.1761876871956913,5148.894940605954,BUY
2022-05-12,28915.72,36.41982183426788,0.1761876871956913,5131.013652232463,DCA
2022-05-13,29244.83,36.41982183426788,0.1761876871956913,5188.998781965437,DCA
2022-05-14,30050.31,36.41982183426788,0.1761876871956913,5330.914440247822,DCA
2022-05-15,31296.11,36.41982183426788,0.1761876871956913,5550.4090609562145,DCA
2022-05-16,29838.5,36.41982183426788,0.1761876871956913,5293.596126222903,DCA
2022-05-17,30415.91,36.41982183426788,0.1761876871956913,5395.328658686567,DCA
2022-05-18,28667.29,36.41982183426788,0.1761876871956913,5087.243345102438,DCA
2022-05-19,30282.48,36.41982183426788,0.1761876871956913,5371.819935584046,DCA
2022-05-20,29166.15,36.41982183426788,0.1761876871956913,5175.136334736881,DCA
2022-05-21,29410.72,36.41982183426788,0.1761876871956913,5218.2265573943305,DCA
2022-05-22,30264.29,36.41982183426788,0.1761876871956913,5368.615081553957,DCA
2022-05-23,29075.68,36.41982183426788,0.1761876871956913,5159.196634676286,DCA
2022-05-24,29630.05,36.41982183426788,0.1761876871956913,5256.869802826961,DCA
2022-05-25,29508.27,36.41982183426788,0.1761876871956913,5235.41366628027,DCA
2022-05-26,29188.71,36.41982183426788,0.1761876871956913,5179.111128960015,DCA
2022-05-27,28597.33,36.41982183426788,0.1761876871956913,5074.917254506227,DCA
2022-05-28,29013.53,36.41982183426788,0.1761876871956913,5148.246569917073,DCA
2022-05-29,29452.23,36.41982183426788,0.1761876871956913,5225.540108289823,DCA
2022-05-30,31716.41,36.41982183426788,0.1761876871956913,5624.460745884564,DCA
2022-05-31,31782.16,5636.04508631768,0.0,5636.04508631768,SELL
2022-06-01,29789.58,5636.04508631768,0.0,5636.04508631768,SELL
2022-06-02,30439.63,5636.04508631768,0.0,5636.04508631768,SELL
2022-06-03,29680.3,3636.04508631768,0.0673847636310953,5636.04508631768,DCA
2022-06-04,29845.48,2181.627051790608,0.1161163650168687,5647.175701574264,DCA
2022-06-05,29897.9,1308.9762310743645,0.1453040611666399,5653.262521428449,DCA
2022-06-06,31353.78,785.3857386446186,0.1620034987601213,5864.807797999736,DCA
2022-06-07,31111.75,471.2314431867712,0.1721011080382187,5825.598091194824,DCA
2022-06-08,30189.27,282.7388659120627,0.1783448024791478,5666.838261051727,DCA
2022-06-09,30082.94,169.6433195472376,0.1821042603767079,5647.874858204119,DCA
2022-06-10,29067.38,169.6433195472376,0.1821042603767079,5462.93705553595,DCA
2022-06-11,28389.49,169.6433195472376,0.1821042603767079,5339.490398469184,DCA
2022-06-12,26587.35,169.6433195472376,0.1821042603767079,5011.313026673903,DCA
2022-06-13,22471.59,169.6433195472376,0.1821042603767079,4261.815595985864,DCA
2022-06-14,22118.37,169.6433195472376,0.1821042603767079,4197.4927291356025,DCA
2022-06-15,22566.73,169.6433195472376,0.1821042603767079,4279.140995318104,DCA
2022-06-16,20372.85,169.6433195472376,0.1821042603767079,3879.626100562852,DCA
2022-06-17,20432.26,169.6433195472376,0.1821042603767079,3890.444914671832,DCA
2022-06-18,18954.25,169.6433195472376,0.1821042603767079,3621.2929967924542,DCA
2022-06-19,20553.48,169.6433195472376,0.1821042603767079,3912.519593114697,DCA
2022-06-20,20550.91,169.6433195472376,0.1821042603767079,3912.0515851655286,DCA
2022-06-21,20699.21,169.6433195472376,0.1821042603767079,3939.057646979394,DCA
2022-06-22,19956.16,169.6433195472376,0.1821042603767079,3803.7450763064817,DCA
2022-06-23,21098.41,169.6433195472376,0.1821042603767079,4011.753667721776,DCA
2022-06-24,21219.46,169.6433195472376,0.1821042603767079,4033.797388440376,DCA
2022-06-25,21474.19,169.6433195472376,0.1821042603767079,4080.1848066861353,DCA
2022-06-26,21031.85,169.6433195472376,0.1821042603767079,3999.6328081511024,DCA
2022-06-27,20718.16,169.6433195472376,0.1821042603767079,3942.508522713533,DCA
2022-06-28,20251.96,169.6433195472376,0.1821042603767079,3857.611516525912,DCA
2022-06-29,20094.16,169.6433195472376,0.1821042603767079,3828.875464238467,DCA
2022-06-30,19908.49,169.6433195472376,0.1821042603767079,3795.064166214325,DCA
2022-07-01,19249.33,169.6433195472376,0.1821042603767079,3675.028321944413,DCA
2022-07-02,19225.66,169.6433195472376,0.1821042603767079,3670.717914101296,DCA
2022-07-03,19294.21,169.6433195472376,0.1821042603767079,3683.2011611501193,DCA
2022-07-04,20212.81,169.6433195472376,0.1821042603767079,3850.482134732164,DCA
2022-07-05,20158.69,169.6433195472376,0.1821042603767079,3840.626652160576,DCA
2022-07-06,20545.04,169.6433195472376,0.1821042603767079,3910.9826331571176,DCA
2022-07-07,21611.8,169.6433195472376,0.1821042603767079,4105.244173956574,DCA
2022-07-08,21592.65,169.6433195472376,0.1821042603767079,4101.756877370361,DCA
2022-07-09,21582.17,169.6433195472376,0.1821042603767079,4099.848424721612,DCA
2022-07-10,20846.53,169.6433195472376,0.1821042603767079,3965.8852466180906,DCA
2022-07-11,19944.25,169.6433195472376,0.1821042603767079,3801.576214565395,DCA
2022-07-12,19309.71,169.6433195472376,0.1821042603767079,3686.0237771859584,DCA
2022-07-13,20230.81,169.6433195472376,0.1821042603767079,3853.760011418945,DCA
2022-07-14,20577.38,169.6433195472376,0.1821042603767079,3916.8718849377,DCA
2022-07-15,20827.27,169.6433195472376,0.1821042603767079,3962.377918563236,DCA
2022-07-16,21199.01,169.6433195472376,0.1821042603767079,4030.0733563156728,DCA
2022-07-17,20792.81,169.6433195472376,0.1821042603767079,3956.102605750654,DCA
2022-07-18,22447.39,169.6433195472376,0.1821042603767079,4257.408672884747,DCA
2022-07-19,23399.91,169.6433195472376,0.1821042603767079,4430.866622978769,DCA
2022-07-20,23222.77,169.6433195472376,0.1821042603767079,4398.6086742956395,DCA
2022-07-21,23153.54,169.6433195472376,0.1821042603767079,4386.00159634976,DCA
2022-07-22,22686.32,169.6433195472376,0.1821042603767079,4300.918843816554,DCA
2022-07-23,22452.14,169.6433195472376,0.1821042603767079,4258.2736681215365,DCA
2022-07-24,22585.4,169.6433195472376,0.1821042603767079,4282.540881859337,DCA
2022-07-25,21305.59,169.6433195472376,0.1821042603767079,4049.4820283866225,DCA
2022-07-26,21258.08,169.6433195472376,0.1821042603767079,4040.8302549761256,DCA
2022-07-27,22960.19,4350.791737605923,0.0,4350.791737605923,SELL
2022-07-28,23855.65,4350.791737605923,0.0,4350.791737605923,SELL
2022-07-29,23769.15,4350.791737605923,0.0,4350.791737605923,SELL
2022-07-30,23646.03,4350.791737605923,0.0,4350.791737605923,SELL
2022-07-31,23308.14,4350.791737605923,0.0,4350.791737605923,SELL
2022-08-01,23271.57,2610.475042563554,0.0747829516892229,4350.791737605923,DCA
2022-08-02,22991.49,1566.2850255381322,0.1201993217037553,4329.846528496806,DCA
2022-08-03,22825.25,939.7710153228792,0.1476476085884664,4309.864593256773,DCA
2022-08-04,22622.99,563.8626091937276,0.1642638209516046,4280.00138794367,DCA
2022-08-05,23319.22,338.3175655162365,0.1739358873276451,4394.366788004805,DCA
2022-08-06,22956.4,202.9905393097419,0.1798308458667233,4331.259369364589,DCA
2022-08-07,23179.86,202.9905393097419,0.1798308458667233,4371.444370181966,DCA
2022-08-08,23817.72,202.9905393097419,0.1798308458667233,4486.151273526515,DCA
2022-08-09,23156.66,202.9905393097419,0.1798308458667233,4367.272294557859,DCA
2022-08-10,23959.67,202.9905393097419,0.1798308458667233,4511.678262097296,DCA
2022-08-11,23943.36,202.9905393097419,0.1798308458667233,4508.74522100121,DCA
2022-08-12,24412.17,202.9905393097419,0.1798308458667233,4593.051719851988,DCA
2022-08-13,24449.86,202.9905393097419,0.1798308458667233,4599.829544432706,DCA
2022-08-14,24313.71,202.9905393097419,0.1798308458667233,4575.345574767951,DCA
2022-08-15,24101.69,4537.217838827288,0.0,4537.217838827288,SELL
2022-08-16,23858.64,2722.3307032963726,0.0760683398354187,4537.217838827288,DCA
2022-08-17,23338.03,1633.3984219778235,0.1227274743604214,4497.61590042557,DCA
2022-08-18,23201.51,980.039053186694,0.1508876832774759,4480.861145625886,DCA
2022-08-19,20833.43,4123.54704061016,0.0,4123.54704061016,SELL
2022-08-20,21142.06,4123.54704061016,0.0,4123.54704061016,SELL
2022-08-21,21514.79,4123.54704061016,0.0,4123.54704061016,SELL
2022-08-22,21399.66,4123.54704061016,0.0,4123.54704061016,SELL
2022-08-23,21520.62,4123.54704061016,0.0,4123.54704061016,SELL
2022-08-24,21369.05,4123.54704061016,0.0,4123.54704061016,SELL
2022-08-25,21565.47,4123.54704061016,0.0,4123.54704061016,SELL
2022-08-26,20247.99,2474.128224366096,0.0814608667943862,4123.54704061016,DCA
2022-08-27,20038.42,1484.4769346196576,0.1308485575278092,4106.47528675606,DCA
2022-08-28,19554.08,890.6861607717946,0.1612151497606252,4043.100096403042,DCA
2022-08-29,20292.37,534.4116964630767,0.178772215017602,4162.1236293198135,DCA
2022-08-30,19813.51,320.647017877846,0.1895610494333734,4076.516766436484,DCA
2022-08-31,20050.28,192.3882107267076,0.1959579080882719,4121.399136110824,DCA
2022-09-01,20129.93,192.3882107267076,0.1959579080882719,4137.007183490055,DCA
2022-09-02,19957.44,192.3882107267076,0.1959579080882719,4103.2064039239085,DCA
2022-09-03,19834.79,192.3882107267076,0.1959579080882719,4079.1721664968823,DCA
2022-09-04,20003.46,192.3882107267076,0.1959579080882719,4112.224386854131,DCA
2022-09-05,19793.29,192.3882107267076,0.1959579080882719,4071.039913311219,DCA
2022-09-06,18791.95,192.3882107267076,0.1959579080882719,3874.819421626109,DCA
2022-09-07,19287.52,192.3882107267076,0.1959579080882719,3971.930282137414,DCA
2022-09-08,19321.77,192.3882107267076,0.1959579080882719,3978.641840489437,DCA
2022-09-09,21369.73,192.3882107267076,0.1959579080882719,4379.955797937894,DCA
2022-09-10,21655.13,192.3882107267076,0.1959579080882719,4435.882184906287,DCA
2022-09-11,21836.45,192.3882107267076,0.1959579080882719,4471.413272800853,DCA
2022-09-12,22400.52,192.3882107267076,0.1959579080882719,4581.947250016204,DCA
2022-09-13,20173.77,192.3882107267076,0.1959579080882719,4145.5979781806445,DCA
2022-09-14,20233.68,192.3882107267076,0.1959579080882719,4157.337816454213,DCA
2022-09-15,19700.15,192.3882107267076,0.1959579080882719,4052.7883937518777,DCA
2022-09-16,19804.02,192.3882107267076,0.1959579080882719,4073.1425416650063,DCA
2022-09-17,20118.35,192.3882107267076,0.1959579080882719,4134.737990914392,DCA
2022-09-18,19417.72,192.3882107267076,0.1959579080882719,3997.444001770507,DCA
2022-09-19,19541.28,192.3882107267076,0.1959579080882719,4021.6565608938936,DCA
2022-09-20,18879.95,192.3882107267076,0.1959579080882719,3892.063717537877,DCA
2022-09-21,18468.05,192.3882107267076,0.1959579080882719,3811.3486551963174,DCA
2022-09-22,19405.96,192.3882107267076,0.1959579080882719,3995.139536771389,DCA
2022-09-23,19291.13,192.3882107267076,0.1959579080882719,3972.637690185613,DCA
2022-09-24,18924.39,192.3882107267076,0.1959579080882719,3900.7720869733193,DCA
2022-09-25,18809.94,192.3882107267076,0.1959579080882719,3878.3447043926167,DCA
2022-09-26,19230.96,192.3882107267076,0.1959579080882719,3960.846902855941,DCA
2022-09-27,19081.4,192.3882107267076,0.1959579080882719,3931.539438122259,DCA
2022-09-28,19412.67,192.3882107267076,0.1959579080882719,3996.4544143346607,DCA
2022-09-29,19593.46,192.3882107267076,0.1959579080882719,4031.8816445379393,DCA
2022-09-30,19425.63,192.3882107267076,0.1959579080882719,3998.994028823485,DCA
2022-10-01,19313.96,192.3882107267076,0.1959579080882719,3977.1114092272674,DCA
2022-10-02,19058.15,192.3882107267076,0.1959579080882719,3926.983416759207,DCA
2022-10-03,19632.35,192.3882107267076,0.1959579080882719,4039.502447583493,DCA
2022-10-04,20344.58,192.3882107267076,0.1959579080882719,4179.069548461202,DCA
2022-10-05,20160.74,192.3882107267076,0.1959579080882719,4143.044646638255,DCA
2022-10-06,19965.12,192.3882107267076,0.1959579080882719,4104.711360658026,DCA
2022-10-07,19532.81,192.3882107267076,0.1959579080882719,4019.9967974123865,DCA
2022-10-08,19419.32,192.3882107267076,0.1959579080882719,3997.757534423448,DCA
2022-10-09,19442.41,192.3882107267076,0.1959579080882719,4002.2822025212063,DCA
2022-10-10,19131.36,192.3882107267076,0.1959579080882719,3941.3294952103497,DCA
2022-10-11,19058.29,192.3882107267076,0.1959579080882719,3927.0108508663393,DCA
2022-10-12,19154.85,192.3882107267076,0.1959579080882719,3945.9325464713424,DCA
2022-10-13,19378.91,192.3882107267076,0.1959579080882719,3989.838875357601,DCA
2022-10-14,19182.01,192.3882107267076,0.1959579080882719,3951.25476325502,DCA
2022-10-15,19069.72,192.3882107267076,0.1959579080882719,3929.250649755788,DCA
2022-10-16,19264.26,192.3882107267076,0.1959579080882719,3967.37230119528,DCA
2022-10-17,19550.49,192.3882107267076,0.1959579080882719,4023.461333227387,DCA
2022-10-18,19330.29,192.3882107267076,0.1959579080882719,3980.3114018663496,DCA
2022-10-19,19123.89,192.3882107267076,0.1959579080882719,3939.86568963693,DCA
2022-10-20,19043.54,192.3882107267076,0.1959579080882719,3924.1204717220376,DCA
2022-10-21,19166.4,192.3882107267076,0.1959579080882719,3948.195860309763,DCA
2022-10-22,19207.57,192.3882107267076,0.1959579080882719,3956.263447385757,DCA
2022-10-23,19572.6,192.3882107267076,0.1959579080882719,4027.7939625752183,DCA
2022-10-24,19331.06,192.3882107267076,0.1959579080882719,3980.462289455578,DCA
2022-10-25,20087.18,192.3882107267076,0.1959579080882719,4128.629982919281,DCA
2022-10-26,20776.76,192.3882107267076,0.1959579080882719,4263.758637178791,DCA
2022-10-27,20295.28,192.3882107267076,0.1959579080882719,4169.40882359245,DCA
2022-10-28,20599.89,192.3882107267076,0.1959579080882719,4229.099561975219,DCA
2022-10-29,20820.19,192.3882107267076,0.1959579080882719,4272.269089127065,DCA
2022-10-30,20630.65,192.3882107267076,0.1959579080882719,4235.127227228015,DCA
2022-10-31,20492.56,192.3882107267076,0.1959579080882719,4208.067399700105,DCA
2022-11-01,20480.27,192.3882107267076,0.1959579080882719,4205.6590770097,DCA
2022-11-02,20150.33,192.3882107267076,0.1959579080882719,4141.004724815056,DCA
2022-11-03,20207.99,192.3882107267076,0.1959579080882719,4152.303657795425,DCA
2022-11-04,21150.6,192.3882107267076,0.1959579080882719,4337.015541538511,DCA
2022-11-05,21301.57,192.3882107267076,0.1959579080882719,4366.599306922597,DCA
2022-11-06,20910.59,192.3882107267076,0.1959579080882719,4289.983684018245,DCA
2022-11-07,20593.73,192.3882107267076,0.1959579080882719,4227.8924612613955,DCA
2022-11-08,18544.7,192.3882107267076,0.1959579080882719,3826.368828851284,DCA
2022-11-09,15820.02,192.3882107267076,0.1959579080882719,3292.446235841331,DCA
2022-11-10,17559.67,192.3882107267076,0.1959579080882719,3633.344410647093,DCA
2022-11-11,17007.72,192.3882107267076,0.1959579080882719,3525.185443277772,DCA
2022-11-12,16773.9,192.3882107267076,0.1959579080882719,3479.366565208572,DCA
2022-11-13,16307.47,192.3882107267076,0.1959579080882719,3387.965918138959,DCA
2022-11-14,16592.04,192.3882107267076,0.1959579080882719,3443.729660043639,DCA
2022-11-15,16879.14,192.3882107267076,0.1959579080882719,3499.9891754557816,DCA
2022-11-16,16648.05,192.3882107267076,0.1959579080882719,3454.7052624756625,DCA
2022-11-17,16680.21,192.3882107267076,0.1959579080882719,3461.0072687997813,DCA
2022-11-18,16677.95,192.3882107267076,0.1959579080882719,3460.564403927502,DCA
2022-11-19,16683.72,192.3882107267076,0.1959579080882719,3461.6950810571716,DCA
2022-11-20,16253.6,192.3882107267076,0.1959579080882719,3377.409665630244,DCA
2022-11-21,15760.19,192.3882107267076,0.1959579080882719,3280.7220742004097,DCA
2022-11-22,16198.25,192.3882107267076,0.1959579080882719,3366.5633954175582,DCA
2022-11-23,16590.98,192.3882107267076,0.1959579080882719,3443.521944661065,DCA
