date,type,price,amount,btc,cash_after,btc_after
2023-03-20,DCA,27807.05,712.0255485415316,0.025605936211915,1068.038322812297,0.1412532453532068
2023-03-21,DCA,28188.11,427.215329124919,0.0151558699439202,640.8229936873784,0.1564091152971271
2023-03-22,DCA,27316.18,256.32919747495134,0.0093837863667229,384.493796212427,0.1657929016638501
2023-03-23,DCA,28345.7,153.79751848497082,0.0054257795180563,230.6962777274562,0.1712186811819065
2023-03-29,SELL_ALL,28355.7,4855.025557989788,0.1712186811819065,5085.721835717244,0.0
2023-04-06,DCA,28043.49,2000.0,0.0713177996034017,3085.721835717244,0.0713177996034017
2023-04-07,SELL_ALL,27927.8,1991.7492437638823,0.0713177996034017,5077.471079481127,0.0
2023-04-23,DCA,27596.85,2000.0,0.0724720393813062,3077.471079481127,0.0724720393813062
2023-04-24,DCA,27520.93,1230.988431792451,0.044729172734804,1846.4826476886765,0.1172012121161102
2023-04-25,DCA,28308.07,738.5930590754706,0.0260912545106561,1107.8895886132057,0.1432924666267664
2023-04-26,SELL_ALL,28432.89,4074.218941427521,0.1432924666267664,5182.108530040727,0.0
2023-05-02,DCA,28694.7,2000.0,0.0696992824458872,3182.1085300407267,0.0696992824458872
2023-05-03,DCA,29041.65,1272.8434120162908,0.0438282057671065,1909.265118024436,0.1135274882129938
2023-05-04,DCA,28865.72,763.7060472097744,0.0264571972294394,1145.5590708146617,0.1399846854424332
2023-05-05,DCA,29548.51,458.22362832586464,0.0155075037057998,687.3354424887968,0.1554921891482331
2023-05-06,DCA,28943.98,274.9341769955187,0.0094988379965546,412.4012654932781,0.1649910271447877
2023-05-07,SELL_ALL,28572.81,4714.2572703128635,0.1649910271447877,5126.658535806142,0.0
2023-05-10,DCA,27628.73,2000.0,0.0723884159713457,3126.658535806142,0.0723884159713457
2023-05-11,DCA,26991.62,1250.663414322457,0.0463352482852995,1875.9951214836851,0.1187236642566453
2023-05-12,DCA,26807.09,750.3980485934741,0.0279925217020375,1125.5970728902112,0.1467161859586828
2023-05-13,DCA,26788.88,450.2388291560845,0.016806929933468,675.3582437341267,0.1635231158921509
2023-05-14,DCA,26931.44,270.1432974936507,0.0100307780606477,405.214946240476,0.1735538939527986
2023-05-15,DCA,27176.27,162.08597849619042,0.0059642466937585,243.1289677442856,0.1795181406465572
2023-08-02,SELL_ALL,29163.69,5235.411403192595,0.1795181406465572,5478.54037093688,0.0
2023-08-25,DCA,26051.29,2000.0,0.0767716301188923,3478.54037093688,0.0767716301188923
2023-08-26,DCA,26010.35,1391.416148374752,0.0534947106968861,2087.124222562128,0.1302663408157785
2023-08-27,DCA,26091.32,834.8496890248513,0.0319972193443969,1252.274533537277,0.1622635601601754
2023-08-28,DCA,26106.0,500.9098134149108,0.0191875359463307,751.3647201223662,0.1814510961065062
2023-08-29,DCA,27724.41,300.5458880489465,0.0108404791318894,450.8188320734197,0.1922915752383956
2023-08-30,DCA,27305.41,180.3275328293679,0.0066040954092748,270.4912992440518,0.1988956706476705
2023-08-31,DCA,25937.29,108.19651969762072,0.0041714658585234,162.29477954643107,0.2030671365061939
2023-09-17,SELL_ALL,26533.12,5388.004700975224,0.2030671365061939,5550.299480521655,0.0
2023-09-18,DCA,26767.82,2000.0,0.074716581327878,3550.299480521655,0.074716581327878
2023-09-19,DCA,27219.02,1420.119792208662,0.0521738031791248,2130.1796883129928,0.1268903845070028
2023-09-20,DCA,27126.4,852.0718753251972,0.0314111668089093,1278.1078129877956,0.1583015513159121
2023-09-21,DCA,26567.47,511.24312519511824,0.0192431994915254,766.8646877926774,0.1775447508074376
2023-09-22,DCA,26583.16,306.74587511707097,0.0115391050242736,460.1188126756064,0.1890838558317112
2023-09-23,DCA,26585.41,184.0475250702426,0.0069228770619013,276.07128760536386,0.1960067328936126
2023-09-24,DCA,26261.44,110.42851504214556,0.0042049680079289,165.64277256321833,0.2002117009015415
2023-09-30,SELL_ALL,26964.27,5398.56236026841,0.2002117009015415,5564.205132831628,0.0
2023-10-07,DCA,27973.69,2000.0,0.0714957519011614,3564.2051328316284,0.0714957519011614
2023-10-08,DCA,27933.57,1425.6820531326514,0.0510383045608796,2138.523079698977,0.122534056462041
2023-10-09,DCA,27598.77,855.409231879591,0.0309944693868455,1283.113847819386,0.1535285258488866
2023-10-10,DCA,27395.4,513.2455391277545,0.0187347342666197,769.8683086916317,0.1722632601155063
2023-10-11,DCA,26871.21,307.9473234766527,0.0114601212032004,461.920985214979,0.1837233813187068
2023-10-12,DCA,26756.23,184.7683940859916,0.0069056213855984,277.1525911289874,0.1906290027043053
2023-10-13,DCA,26862.9,110.86103645159496,0.0041269198951563,166.29155467739244,0.1947559225994616
2023-12-13,SELL_ALL,42887.55,8352.604368280541,0.1947559225994616,8518.895922957934,0.0
2023-12-16,DCA,42243.26,2000.0,0.0473448308676934,6518.895922957934,0.0473448308676934
2023-12-17,DCA,41349.42,2000.0,0.0483682721547243,4518.895922957934,0.0957131030224177
2023-12-18,DCA,42650.27,1807.5583691831737,0.0423809361390484,2711.3375537747606,0.1380940391614662
2023-12-19,DCA,42268.08,1084.5350215099045,0.0256584879537917,1626.8025322648564,0.1637525271152579
2023-12-20,DCA,43669.91,650.7210129059426,0.0149009011675531,976.0815193589136,0.1786534282828111
2023-12-21,DCA,43875.01,390.43260774356554,0.0088987468662358,585.6489116153482,0.1875521751490469
2023-12-22,DCA,44008.04,234.2595646461393,0.005323108337616,351.3893469692089,0.1928752834866629
2023-12-23,DCA,43732.75,140.55573878768357,0.0032139698232487,210.8336081815253,0.1960892533099117
2023-12-25,SELL_ALL,43593.79,8548.273730049097,0.1960892533099117,8759.107338230622,0.0
2023-12-26,DCA,42517.32,2000.0,0.0470396534870965,6759.107338230622,0.0470396534870965
2023-12-27,DCA,43469.34,2000.0,0.0460094402169437,4759.107338230622,0.0930490937040402
2023-12-28,DCA,42588.94,1903.642935292249,0.0446980585873292,2855.4644029383735,0.1377471522913695
2023-12-29,DCA,42073.59,1142.1857611753494,0.0271473330698747,1713.278641763024,0.1648944853612441
2023-12-30,SELL_ALL,42146.03,6949.6479268695575,0.1648944853612441,8662.926568632582,0.0
2024-01-02,DCA,44970.34,2000.0,0.0444737575922263,6662.926568632582,0.0444737575922263
2024-01-03,DCA,42854.08,2000.0,0.046670002016144,4662.926568632582,0.0911437596083704
2024-01-04,DCA,44194.38,1865.1706274530327,0.0422037966694641,2797.755941179549,0.1333475562778345
2024-01-05,DCA,44178.89,1119.1023764718198,0.025331156497409,1678.6535647077294,0.1586787127752436
2024-01-06,DCA,43988.33,671.4614258830918,0.0152645355230146,1007.1921388246376,0.1739432482982582
2024-01-07,DCA,43950.84,402.87685552985505,0.0091665336892276,604.3152832947826,0.1831097819874859
2024-01-08,DCA,46988.14,241.72611331791305,0.0051444069358334,362.5891699768696,0.1882541889233194
2024-01-09,DCA,46123.0,145.03566799074784,0.0031445410747511,217.55350198612177,0.1913987299980705
2024-01-12,SELL_ALL,42776.42,8187.352461864065,0.1913987299980705,8404.905963850186,0.0
2024-02-07,DCA,44339.04,2000.0,0.0451069757035786,6404.905963850186,0.0451069757035786
2024-02-08,SELL_ALL,45304.61,2043.5539425301045,0.0451069757035786,8448.45990638029,0.0
2024-02-09,DCA,47154.23,2000.0,0.0424140103655599,6448.459906380291,0.0424140103655599
2024-02-10,DCA,47768.12,2000.0,0.0418689284820085,4448.459906380291,0.0842829388475684
2024-02-11,DCA,48311.16,1779.3839625521164,0.0368317374816112,2669.0759438281743,0.1211146763291797
2024-02-12,DCA,49942.97,1067.6303775312697,0.0213769901455854,1601.4455662969046,0.1424916664747651
2024-02-13,SELL_ALL,49733.11,7086.553722872808,0.1424916664747651,8687.999289169713,0.0
2024-02-17,DCA,51668.78,2000.0,0.0387080941334399,6687.999289169713,0.0387080941334399
2024-02-18,DCA,52139.33,2000.0,0.0383587591171578,4687.999289169713,0.0770668532505977
2024-02-19,DCA,51781.22,1875.1997156678856,0.0362138959968089,2812.7995735018276,0.1132807492474067
2024-02-20,SELL_ALL,52269.59,5921.13831805476,0.1132807492474067,8733.937891556587,0.0
2024-02-26,DCA,54518.58,2000.0,0.0366847412386749,6733.937891556587,0.0366847412386749
2024-02-27,DCA,57071.6,2000.0,0.0350436994932681,4733.937891556587,0.071728440731943
2024-02-28,DCA,62507.1,1893.5751566226347,0.0302937611346972,2840.362734933952,0.1020222018666403
2024-02-29,DCA,61179.58,1136.145093973581,0.0185706586082085,1704.2176409603712,0.1205928604748488
2024-03-01,DCA,62431.25,681.6870563841485,0.0109190038063333,1022.5305845762229,0.1315118642811821
2024-03-02,DCA,62038.39,409.0122338304891,0.006592889238913,613.5183507457336,0.1381047535200951
2024-03-03,SELL_ALL,63149.43,8721.236465084505,0.1381047535200951,9334.754815830238,0.0
2024-03-11,DCA,72095.86,2000.0,0.0277408439264057,7334.754815830238,0.0277408439264057
2024-03-12,DCA,71449.5,2000.0,0.0279917984030679,5334.754815830238,0.0557326423294736
2024-03-13,DCA,73118.09,2000.0,0.0273530120931769,3334.754815830238,0.0830856544226505
2024-03-14,DCA,71366.96,1333.9019263320952,0.0186907488609868,2000.8528894981428,0.1017764032836374
2024-03-15,DCA,69497.39,800.3411557992572,0.0115161325597876,1200.5117336988856,0.113292535843425
2024-03-16,DCA,65260.55,480.20469347955424,0.007358269176088,720.3070402193314,0.1206508050195131
2024-03-17,DCA,68364.45,288.1228160877326,0.0042145123099466,432.1842241315988,0.1248653173294598
2024-03-18,DCA,67609.44,172.87368965263954,0.0025569460367167,259.31053447895926,0.1274222633661765
2024-03-19,DCA,61924.02,103.72421379158372,0.0016750239049658,155.58632068737555,0.1290972872711424
2024-03-31,SELL_ALL,71312.91,9206.303228411123,0.1290972872711424,9361.8895490985,0.0
2024-04-24,DCA,64263.95,2000.0,0.0311216475177762,7361.889549098501,0.0311216475177762
2024-04-25,DCA,64488.49,2000.0,0.0310132862468946,5361.889549098501,0.0621349337646709
2024-04-26,SELL_ALL,63750.63,3961.1411725060416,0.0621349337646709,9323.030721604544,0.0
2024-05-12,DCA,61459.22,2000.0,0.0325419033954547,7323.030721604544,0.0325419033954547
2024-05-13,DCA,62932.29,2000.0,0.0317801878812927,5323.030721604544,0.0643220912767474
2024-05-14,DCA,61548.48,2000.0,0.0324947098612345,3323.030721604544,0.096816801137982
