date,price,total_value,position,in_position,peak,dd
2024-03-03 00:00:00+00:00,63167.37109375,58909.861124979805,0.5496819206200446,True,58909.861124979805,0.0
2024-03-04 00:00:00+00:00,68330.4140625,61747.89250028612,0.5496819206200446,True,61747.89250028612,0.0
2024-03-05 00:00:00+00:00,63801.19921875,59258.264986072805,0.5496819206200446,True,61747.89250028612,-4.031923055838351
2024-03-06 00:00:00+00:00,66106.8046875,60525.614628327385,0.5496819206200446,True,61747.89250028612,-1.979464921742994
2024-03-07 00:00:00+00:00,66925.484375,60975.628051325,0.5496819206200446,True,61747.89250028612,-1.2506733714961054
2024-03-08 00:00:00+00:00,68300.09375,61731.22597267732,0.5496819206200446,True,61747.89250028612,-0.026991249310614442
2024-03-09 00:00:00+00:00,68498.8828125,61840.496726350575,0.5496819206200446,True,61840.496726350575,0.0
2024-03-10 00:00:00+00:00,69019.7890625,62126.82947431356,0.5496819206200446,True,62126.82947431356,0.0
2024-03-11 00:00:00+00:00,72123.90625,63833.10657176825,0.5496819206200446,True,63833.10657176825,0.0
2024-03-12 00:00:00+00:00,71481.2890625,63479.871521919806,0.5496819206200446,True,63833.10657176825,-0.5533728010735287
2024-03-13 00:00:00+00:00,73083.5,64360.577907283245,0.5496819206200446,True,64360.577907283245,0.0
2024-03-14 00:00:00+00:00,71396.59375,63433.31603987729,0.5496819206200446,True,64360.577907283245,-1.4407295545757117
2024-03-15 00:00:00+00:00,69403.7734375,62337.89874305165,0.5496819206200446,True,64360.577907283245,-3.142729959860572
2024-03-16 00:00:00+00:00,65315.1171875,60090.4383227965,0.5496819206200446,True,64360.577907283245,-6.634712930387658
2024-03-17 00:00:00+00:00,68390.625,61780.98936405345,0.5496819206200446,True,64360.577907283245,-4.008025762207894
2024-03-18 00:00:00+00:00,67548.59375,61318.14000933136,0.5496819206200446,True,64360.577907283245,-4.727176164164922
2024-03-19 00:00:00+00:00,61912.7734375,58220.231475686895,0.5496819206200446,True,64360.577907283245,-9.540539614858695
2024-03-20 00:00:00+00:00,67913.671875,61518.81685425772,0.5496819206200446,True,64360.577907283245,-4.415375289388045
2024-03-21 00:00:00+00:00,65491.390625,60187.3326444758,0.5496819206200446,True,64360.577907283245,-6.484163751325155
2024-03-22 00:00:00+00:00,63778.76171875,59245.93149797889,0.5496819206200446,True,64360.577907283245,-7.946862156322504
