date,market_cap,realized_cap,mvrv,mvrv_z_score
2020-05-09 00:00:00+00:00,175946177530.54236,104401830980.72401,1.6852786572586813,3.266510132411656
2020-05-10 00:00:00+00:00,160123200654.1847,104352592111.42004,1.5344439214621222,2.5456130013511786
2020-05-11 00:00:00+00:00,157871609470.3379,104255430937.15356,1.5142770793926774,2.4474202214675547
2020-05-12 00:00:00+00:00,162025014405.08948,104264169720.12608,1.553985562250287,2.634495723423052
2020-05-13 00:00:00+00:00,171325501477.10483,104449720274.8268,1.6402676907732765,3.046858447041667
2020-05-14 00:00:00+00:00,180121529585.91864,104631163956.9885,1.721490259440892,3.4309252226750955
2020-05-15 00:00:00+00:00,171410710236.33826,104665430345.46516,1.6377012894378737,3.030922339754262
2020-05-16 00:00:00+00:00,172678841534.62964,104702390499.85616,1.6492349478388162,3.0846623558060577
2020-05-17 00:00:00+00:00,177960818089.3417,104772165917.65549,1.6985505313425326,3.3104320028921674
2020-05-18 00:00:00+00:00,178783137073.02304,104975717653.51576,1.7030904009927041,3.3265161838376263
2020-05-19 00:00:00+00:00,179292877588.7186,105129232113.74728,1.7054521752306537,3.3313447621305414
2020-05-20 00:00:00+00:00,174915846484.68948,105157068569.37048,1.663376973743807,3.1278224866103526
2020-05-21 00:00:00+00:00,166708415917.14926,105105092239.12424,1.586111694168647,2.761779280991073
2020-05-22 00:00:00+00:00,168424610263.70425,105113359105.84093,1.602314032168964,2.83923779463271
2020-05-23 00:00:00+00:00,168833062758.505,105147065863.58032,1.6056849648810174,2.8556744533868357
2020-05-24 00:00:00+00:00,161900721760.6346,105124412357.13544,1.5400868183749274,2.549102190209325
2020-05-25 00:00:00+00:00,163800615663.85913,105065699289.06236,1.5590303664491123,2.638168078535002
2020-05-26 00:00:00+00:00,162445913210.84167,105058056354.7979,1.5462489869623686,2.576261732891915
2020-05-27 00:00:00+00:00,168593394454.69797,105134951460.428,1.6035903580376432,2.844043407303094
2020-05-28 00:00:00+00:00,175941484285.8252,105213823414.42752,1.672227836382373,3.1605449283478624
2020-05-29 00:00:00+00:00,173450984634.78247,105268001725.80284,1.6477085324235514,3.037694832791424
2020-05-30 00:00:00+00:00,178228052044.65002,105326120951.25684,1.692154333938976,3.2343573603322144
2020-05-31 00:00:00+00:00,173497171389.7032,105338161733.8862,1.647049545330075,3.0153570565161716
2020-06-01 00:00:00+00:00,187578142707.61475,105703851814.16273,1.7745629841133383,3.5947176095952167
2020-06-02 00:00:00+00:00,174954690421.54977,105677138524.46652,1.6555585518720686,3.0308748797494083
2020-06-03 00:00:00+00:00,177352731439.34332,105756171571.25412,1.6769965175966153,3.11936899244478
2020-06-04 00:00:00+00:00,180508843644.39648,105870952151.10568,1.704989328770397,3.235682158488603
2020-06-05 00:00:00+00:00,177365595706.9578,105895497473.49068,1.6749115867873283,3.0855237642340163
2020-06-06 00:00:00+00:00,177870046318.47617,105940627438.613,1.6789597212980683,3.092321242209106
2020-06-07 00:00:00+00:00,179331395772.25357,105981237968.94003,1.6921051235956528,3.1391656225623468
2020-06-08 00:00:00+00:00,179741658882.79865,106171524170.39122,1.6929365975224875,3.135863784056765
2020-06-09 00:00:00+00:00,179936892008.73267,106246827959.9824,1.6935742502967281,3.130873519473556
2020-06-10 00:00:00+00:00,181952982732.76923,106325296944.18108,1.7112859118398829,3.200972782608485
2020-06-11 00:00:00+00:00,170721091857.55527,106267663961.53308,1.6065196645270488,2.7289019468406903
2020-06-12 00:00:00+00:00,174019304039.34656,106306672867.94356,1.6369556053693552,2.8641046957029683
2020-06-13 00:00:00+00:00,174123830972.77356,106331176101.84547,1.6375614129010982,2.8646463887901517
2020-06-14 00:00:00+00:00,171955158128.0987,106350403076.0002,1.6168735910217094,2.768216387373182
2020-06-15 00:00:00+00:00,173774840415.629,106396951196.99097,1.6332689843141253,2.838666389597293
2020-06-16 00:00:00+00:00,175232451346.34097,106457805246.9094,1.6460272775671203,2.890503251596508
2020-06-17 00:00:00+00:00,173926399830.38492,106476437357.00237,1.633473134034633,2.8299794166628325
2020-06-18 00:00:00+00:00,172853049353.45227,106745344807.0308,1.6193029275977127,2.770622517982325
2020-06-19 00:00:00+00:00,170946908488.14093,106740747496.46252,1.6015150024483973,2.6898601769505857
2020-06-20 00:00:00+00:00,172267506962.98328,106770626613.9934,1.6134353841134603,2.742451013218158
2020-06-21 00:00:00+00:00,170940831096.1998,106798884568.76192,1.6005862962561226,2.68586823405258
2020-06-22 00:00:00+00:00,178311094487.316,106904314304.85896,1.667950406368319,2.9842047246412977
2020-06-23 00:00:00+00:00,176978474354.71844,106965454066.29164,1.6545386162249764,2.920394718770839
2020-06-24 00:00:00+00:00,171116880435.0637,106918779917.35583,1.6004380200310044,2.67617476450382
2020-06-25 00:00:00+00:00,170281277784.0368,106904474216.4302,1.5928358380894239,2.6406877742346624
2020-06-26 00:00:00+00:00,168676013923.73868,107184653090.0714,1.5736955717157914,2.562999365054698
2020-06-27 00:00:00+00:00,165787526267.54556,107181629476.45119,1.546790500175878,2.445476017273136
2020-06-28 00:00:00+00:00,167746363406.58917,107195466849.48557,1.5648643392926667,2.5292563885793578
2020-06-29 00:00:00+00:00,169157750925.37515,107229864411.7017,1.577524618290158,2.589172672175158
2020-06-30 00:00:00+00:00,168424268927.21072,107283411118.08607,1.5699003897427102,2.558605619891998
2020-07-01 00:00:00+00:00,170227137442.6157,107318359687.25468,1.5861884018604895,2.6361690694443705
2020-07-02 00:00:00+00:00,167529570926.75983,107317434076.5374,1.5610657519753959,2.527352907342554
2020-07-03 00:00:00+00:00,167028603057.3506,107331333678.94012,1.5561961016620058,2.512690106664828
2020-07-04 00:00:00+00:00,168134212097.31125,107351108957.31165,1.5662084325944887,2.568941293352829
2020-07-05 00:00:00+00:00,167284838602.93985,107361102470.12352,1.5581512741031318,2.535849531907929
