total_value,date,peak,dd
8763.05272758012,2020-03-01 00:00:00+00:00,10428.482381802689,-15.97000976027616
8814.773611370663,2020-03-02 00:00:00+00:00,10428.482381802689,-15.474051845241519
8800.988182175894,2020-03-03 00:00:00+00:00,10428.482381802689,-15.606242021051036
8795.509950041951,2020-03-04 00:00:00+00:00,10428.482381802689,-15.658773462668101
8849.975128745005,2020-03-05 00:00:00+00:00,10428.482381802689,-15.136500166238182
8857.346187821657,2020-03-06 00:00:00+00:00,10428.482381802689,-15.065818174297402
8821.55559731818,2020-03-07 00:00:00+00:00,10428.482381802689,-15.409018547977183
8686.563316264152,2020-03-08 00:00:00+00:00,10428.482381802689,-16.70347613165767
8655.506848214887,2020-03-09 00:00:00+00:00,10428.482381802689,-17.00128042294608
8653.164201545324,2020-03-10 00:00:00+00:00,10428.482381802689,-17.023744349947112
8653.450517720146,2020-03-11 00:00:00+00:00,10428.482381802689,-17.020998828937053
8596.532909042484,2020-03-12 00:00:00+00:00,10428.482381802689,-17.566788777980662
8596.532909042484,2020-03-13 00:00:00+00:00,10428.482381802689,-17.566788777980662
8596.532909042484,2020-03-14 00:00:00+00:00,10428.482381802689,-17.566788777980662
8596.532909042484,2020-03-15 00:00:00+00:00,10428.482381802689,-17.566788777980662
8596.532909042484,2020-03-16 00:00:00+00:00,10428.482381802689,-17.566788777980662
8596.532909042484,2020-03-17 00:00:00+00:00,10428.482381802689,-17.566788777980662
8599.693687014937,2020-03-18 00:00:00+00:00,10428.482381802689,-17.536479689306663
8834.796022689397,2020-03-19 00:00:00+00:00,10428.482381802689,-15.28205448085346
8836.667813403463,2020-03-20 00:00:00+00:00,10428.482381802689,-15.264105649513136
8833.284251972347,2020-03-21 00:00:00+00:00,10428.482381802689,-15.29655103616901
8745.730714184248,2020-03-22 00:00:00+00:00,10428.482381802689,-16.1361126769009
8890.347301010583,2020-03-23 00:00:00+00:00,10428.482381802689,-14.749366441622364
8968.937810834177,2020-03-24 00:00:00+00:00,10428.482381802689,-13.995752378268984
8891.26541025688,2020-03-25 00:00:00+00:00,10428.482381802689,-14.74056257915529
8942.397041252663,2020-03-26 00:00:00+00:00,10428.482381802689,-14.250255081632865
8585.92094166419,2020-03-27 00:00:00+00:00,10428.482381802689,-17.668548238176054
8256.960212880165,2020-03-28 00:00:00+00:00,10428.482381802689,-20.822993120377213
7798.208861385652,2020-03-29 00:00:00+00:00,10428.482381802689,-25.222016244729584
8092.576341990551,2020-03-30 00:00:00+00:00,10428.482381802689,-22.39929027341703
8097.679226433926,2020-03-31 00:00:00+00:00,10428.482381802689,-22.350358086963137
8195.144092859759,2020-04-01 00:00:00+00:00,10428.482381802689,-21.415755497080017
8303.458674373178,2020-04-02 00:00:00+00:00,10428.482381802689,-20.37711365498011
8268.53952403807,2020-04-03 00:00:00+00:00,10428.482381802689,-20.711957681720197
8346.299636718311,2020-04-04 00:00:00+00:00,10428.482381802689,-19.966306398692378
8302.012272137454,2020-04-05 00:00:00+00:00,10428.482381802689,-20.390983383889548
8580.642839807013,2020-04-06 00:00:00+00:00,10428.482381802689,-17.719160605958223
8525.359421595345,2020-04-07 00:00:00+00:00,10428.482381802689,-18.249280101659103
8616.767797094017,2020-04-08 00:00:00+00:00,10428.482381802689,-17.372753948072507
8598.212239645303,2020-04-09 00:00:00+00:00,10428.482381802689,-17.55068547031482
8345.120436774274,2020-04-10 00:00:00+00:00,10428.482381802689,-19.97761389196767
8341.404513378855,2020-04-11 00:00:00+00:00,10428.482381802689,-20.013246338371406
8406.335236365512,2020-04-12 00:00:00+00:00,10428.482381802689,-19.390617650807442
8333.262485920808,2020-04-13 00:00:00+00:00,10428.482381802689,-20.091321240931098
8331.749566165436,2020-04-14 00:00:00+00:00,10428.482381802689,-20.105828814516418
8215.626677005304,2020-04-15 00:00:00+00:00,10428.482381802689,-21.219345478865982
8490.803711665456,2020-04-16 00:00:00+00:00,10428.482381802689,-18.58063905365952
8478.85065491156,2020-04-17 00:00:00+00:00,10428.482381802689,-18.69525838479781
8572.459769624078,2020-04-18 00:00:00+00:00,10428.482381802689,-17.797629072254086
8532.901376110196,2020-04-19 00:00:00+00:00,10428.482381802689,-18.176959372345593
8354.665276263682,2020-04-20 00:00:00+00:00,10428.482381802689,-19.88608725232868
8353.717330845397,2020-04-21 00:00:00+00:00,10428.482381802689,-19.89517721751805
8491.037513670683,2020-04-22 00:00:00+00:00,10428.482381802689,-18.57839709747964
8672.20151659476,2020-04-23 00:00:00+00:00,10428.482381802689,-16.841193194827405
8742.446564821284,2020-04-24 00:00:00+00:00,10428.482381802689,-16.167604789010085
8753.481113697506,2020-04-25 00:00:00+00:00,10428.482381802689,-16.061793142864175
8817.207444998643,2020-04-26 00:00:00+00:00,10428.482381802689,-15.450713515282533
8884.297581420984,2020-04-27 00:00:00+00:00,10428.482381802689,-14.807377946730288
8890.93942652104,2020-04-28 00:00:00+00:00,10428.482381802689,-14.743688477286057
9467.142487029374,2020-04-29 00:00:00+00:00,10428.482381802689,-9.218406471595685
9384.545276931069,2020-04-30 00:00:00+00:00,10428.482381802689,-10.010441276606569
9504.085468281395,2020-05-01 00:00:00+00:00,10428.482381802689,-8.864155681313052
9575.868911058053,2020-05-02 00:00:00+00:00,10428.482381802689,-8.175815420970695
9523.042678327467,2020-05-03 00:00:00+00:00,10428.482381802689,-8.682372662921503
9531.845635182857,2020-05-04 00:00:00+00:00,10428.482381802689,-8.597960027093004
9584.259176238356,2020-05-05 00:00:00+00:00,10428.482381802689,-8.095360136365292
9738.278653134297,2020-05-06 00:00:00+00:00,10428.482381802689,-6.618448431890448
10134.068084950828,2020-05-07 00:00:00+00:00,10428.482381802689,-2.8231748980618963
10070.967018334373,2020-05-08 00:00:00+00:00,10428.482381802689,-3.428258785690299
9926.75703574005,2020-05-09 00:00:00+00:00,10428.482381802689,-4.811106042986003
9441.283872029988,2020-05-10 00:00:00+00:00,10428.482381802689,-9.466367910783696
9381.224597806857,2020-05-11 00:00:00+00:00,10428.482381802689,-10.042283677088601
9459.94500835031,2020-05-12 00:00:00+00:00,10428.482381802689,-9.287423979757973
9640.7463860626,2020-05-13 00:00:00+00:00,10428.482381802689,-7.55369733485535
9820.858212030369,2020-05-14 00:00:00+00:00,10428.482381802689,-5.826582886428435
9663.354807864338,2020-05-15 00:00:00+00:00,10428.482381802689,-7.336902397931552
9682.314825798898,2020-05-16 00:00:00+00:00,10428.482381802689,-7.155092454351992
9796.396193212422,2020-05-17 00:00:00+00:00,10428.482381802689,-6.061152193086442
9818.082557648413,2020-05-18 00:00:00+00:00,10428.482381802689,-5.8531989776326485
9819.039130530524,2020-05-19 00:00:00+00:00,10428.482381802689,-5.844026282631696
9739.007888947985,2020-05-20 00:00:00+00:00,10428.482381802689,-6.6114556999953455
9567.640625944954,2020-05-21 00:00:00+00:00,10428.482381802689,-8.254717458792197
9606.796772449601,2020-05-22 00:00:00+00:00,10428.482381802689,-7.879244354738503
9617.170771219868,2020-05-23 00:00:00+00:00,10428.482381802689,-7.779766804789637
9454.465006367464,2020-05-24 00:00:00+00:00,10428.482381802689,-9.33997239267383
9499.738743679236,2020-05-25 00:00:00+00:00,10428.482381802689,-8.905836958060895
9471.820242436754,2020-05-26 00:00:00+00:00,10428.482381802689,-9.173550899748124
9606.191044101966,2020-05-27 00:00:00+00:00,10428.482381802689,-7.885052758353317
9740.083559326124,2020-05-28 00:00:00+00:00,10428.482381802689,-6.601140964458985
9706.438137406802,2020-05-29 00:00:00+00:00,10428.482381802689,-6.923771052783552
9807.921720638553,2020-05-30 00:00:00+00:00,10428.482381802689,-5.950632493247446
9714.957401286696,2020-05-31 00:00:00+00:00,10428.482381802689,-6.84207878378418
9989.245382592977,2020-06-01 00:00:00+00:00,10428.482381802689,-4.211897600519171
9741.657618588915,2020-06-02 00:00:00+00:00,10428.482381802689,-6.586047116618397
9790.950327454551,2020-06-03 00:00:00+00:00,10428.482381802689,-6.113373269543104
9846.847637270304,2020-06-04 00:00:00+00:00,10428.482381802689,-5.577367091757429
9794.374190819664,2020-06-05 00:00:00+00:00,10428.482381802689,-6.080541422686005
9789.77035194454,2020-06-06 00:00:00+00:00,10428.482381802689,-6.124688199815892
9830.61889662523,2020-06-07 00:00:00+00:00,10428.482381802689,-5.732986481529738
9835.52692719403,2020-06-08 00:00:00+00:00,10428.482381802689,-5.685922772841265
9844.930319300809,2020-06-09 00:00:00+00:00,10428.482381802689,-5.595752489548779
9873.82473728622,2020-06-10 00:00:00+00:00,10428.482381802689,-5.318680362200402
9660.862863441074,2020-06-11 00:00:00+00:00,10428.482381802689,-7.360797959452681
9722.641844820228,2020-06-12 00:00:00+00:00,10428.482381802689,-6.768391709747974
9720.479883905069,2020-06-13 00:00:00+00:00,10428.482381802689,-6.789123018830215
9686.11115330764,2020-06-14 00:00:00+00:00,10428.482381802689,-7.1186890030179155
9710.935016110334,2020-06-15 00:00:00+00:00,10428.482381802689,-6.880649929892467
9744.850493498358,2020-06-16 00:00:00+00:00,10428.482381802689,-6.555430246468492
9722.413132112888,2020-06-17 00:00:00+00:00,10428.482381802689,-6.770584864024562
9695.841494591412,2020-06-18 00:00:00+00:00,10428.482381802689,-7.02538356386072
9647.749622262161,2020-06-19 00:00:00+00:00,10428.482381802689,-7.48654244171594
9664.964141226272,2020-06-20 00:00:00+00:00,10428.482381802689,-7.321470302416467
9653.812974400713,2020-06-21 00:00:00+00:00,10428.482381802689,-7.4284002124196435
9787.84317239894,2020-06-22 00:00:00+00:00,10428.482381802689,-6.143168161473242
9780.440542367156,2020-06-23 00:00:00+00:00,10428.482381802689,-6.2141528911852175
9657.689332392454,2020-06-24 00:00:00+00:00,10428.482381802689,-7.391229338942354
9638.736900285667,2020-06-25 00:00:00+00:00,10428.482381802689,-7.572966541086538
9599.161257505202,2020-06-26 00:00:00+00:00,10428.482381802689,-7.9524622465165296
9553.514297467023,2020-06-27 00:00:00+00:00,10428.482381802689,-8.390176559749978
9591.651288010436,2020-06-28 00:00:00+00:00,10428.482381802689,-8.024476267539093
9610.011646259582,2020-06-29 00:00:00+00:00,10428.482381802689,-7.848416534426026
9589.480603393338,2020-06-30 00:00:00+00:00,10428.482381802689,-8.045291229272031
9624.565056841102,2020-07-01 00:00:00+00:00,10428.482381802689,-7.708862090656571
9583.81664508701,2020-07-02 00:00:00+00:00,10428.482381802689,-8.099603621995744
9569.793104575398,2020-07-03 00:00:00+00:00,10428.482381802689,-8.234077076504171
9587.342537835662,2020-07-04 00:00:00+00:00,10428.482381802689,-8.065793402832842
9564.603639796238,2020-07-05 00:00:00+00:00,10428.482381802689,-8.283839492445104
9681.717062570426,2020-07-06 00:00:00+00:00,10428.482381802689,-7.160824479459644
9633.867936729894,2020-07-07 00:00:00+00:00,10428.482381802689,-7.619655631382834
9702.246967562502,2020-07-08 00:00:00+00:00,10428.482381802689,-6.963960695828962
9643.845955290439,2020-07-09 00:00:00+00:00,10428.482381802689,-7.523975184360587
9644.172145884655,2020-07-10 00:00:00+00:00,10428.482381802689,-7.520847302639412
9629.234133835069,2020-07-11 00:00:00+00:00,10428.482381802689,-7.664089737182453
9643.275880333334,2020-07-12 00:00:00+00:00,10428.482381802689,-7.529441703229132
9630.503242821407,2020-07-13 00:00:00+00:00,10428.482381802689,-7.6519200950439865
9630.347733352071,2020-07-14 00:00:00+00:00,10428.482381802689,-7.653411294469199
9610.781607778488,2020-07-15 00:00:00+00:00,10428.482381802689,-7.84103327873534
9587.2412670349,2020-07-16 00:00:00+00:00,10428.482381802689,-8.06676450099511
9594.684860536656,2020-07-17 00:00:00+00:00,10428.482381802689,-7.995386967532098
9597.655091400973,2020-07-18 00:00:00+00:00,10428.482381802689,-7.966905058510511
9608.055261277055,2020-07-19 00:00:00+00:00,10428.482381802689,-7.8671765506095905
9599.671404422901,2020-07-20 00:00:00+00:00,10428.482381802689,-7.9475703849874835
9681.489108445861,2020-07-21 00:00:00+00:00,10428.482381802689,-7.163010359592715
9739.93298064484,2020-07-22 00:00:00+00:00,10428.482381802689,-6.602584881951197
9761.570037200312,2020-07-23 00:00:00+00:00,10428.482381802689,-6.395104485827333
9744.410894778941,2020-07-24 00:00:00+00:00,10428.482381802689,-6.559645612648558
9798.871828105974,2020-07-25 00:00:00+00:00,10428.482381802689,-6.037413025651384
9887.44660821728,2020-07-26 00:00:00+00:00,10428.482381802689,-5.188058566695148
10309.128740308583,2020-07-27 00:00:00+00:00,10428.482381802689,-1.1444967457812845
10278.81463465555,2020-07-28 00:00:00+00:00,10428.482381802689,-1.435182432760341
10351.694716396963,2020-07-29 00:00:00+00:00,10428.482381802689,-0.7363263665259387
10355.868438837388,2020-07-30 00:00:00+00:00,10428.482381802689,-0.6963040287818855
10438.306284280749,2020-07-31 00:00:00+00:00,10438.306284280749,0.0
10607.695163400716,2020-08-01 00:00:00+00:00,10607.695163400716,0.0
10333.49707415354,2020-08-02 00:00:00+00:00,10607.695163400716,-2.5848978974549595
10408.354022612464,2020-08-03 00:00:00+00:00,10607.695163400716,-1.879212568966259
10392.641118255917,2020-08-04 00:00:00+00:00,10607.695163400716,-2.0273399813259294
10602.812924646341,2020-08-05 00:00:00+00:00,10607.695163400716,-0.04602544359702237
10615.53321994664,2020-08-06 00:00:00+00:00,10615.53321994664,0.0
10546.282198211586,2020-08-07 00:00:00+00:00,10615.53321994664,-0.6523555651913051
10605.540788313328,2020-08-08 00:00:00+00:00,10615.53321994664,-0.09413028461476636
10575.126929025086,2020-08-09 00:00:00+00:00,10615.53321994664,-0.38063364396646576
10653.727104198348,2020-08-10 00:00:00+00:00,10653.727104198348,0.0
10472.119352993843,2020-08-11 00:00:00+00:00,10653.727104198348,-1.7046405396749664
10539.85889854523,2020-08-12 00:00:00+00:00,10653.727104198348,-1.06881098548362
10617.228273162404,2020-08-13 00:00:00+00:00,10653.727104198348,-0.3425921339918761
10611.298810884036,2020-08-14 00:00:00+00:00,10653.727104198348,-0.3982483585260172
10648.905931357542,2020-08-15 00:00:00+00:00,10653.727104198348,-0.045253391546945694
10659.433543140201,2020-08-16 00:00:00+00:00,10659.433543140201,0.0
10799.876420645904,2020-08-17 00:00:00+00:00,10799.876420645904,0.0
10697.66308078244,2020-08-18 00:00:00+00:00,10799.876420645904,-0.9464306431142498
10607.18653364857,2020-08-19 00:00:00+00:00,10799.876420645904,-1.7841860359528974
10653.82837499911,2020-08-20 00:00:00+00:00,10799.876420645904,-1.3523121928284003
10542.79309672763,2020-08-21 00:00:00+00:00,10799.876420645904,-2.3804283855212724
10577.490672958995,2020-08-22 00:00:00+00:00,10799.876420645904,-2.059150855298479
10570.896692167758,2020-08-23 00:00:00+00:00,10799.876420645904,-2.1202069316312673
10613.522217004152,2020-08-24 00:00:00+00:00,10799.876420645904,-1.7255216299095943
10454.87828363253,2020-08-25 00:00:00+00:00,10799.876420645904,-3.19446374732444
10502.351152415544,2020-08-26 00:00:00+00:00,10799.876420645904,-2.7548951177032626
10438.279354592156,2020-08-27 00:00:00+00:00,10799.876420645904,-3.348159293401636
10523.377549835332,2020-08-28 00:00:00+00:00,10799.876420645904,-2.560204024946015
10509.537207064423,2020-08-29 00:00:00+00:00,10799.876420645904,-2.688356813291359
10589.018476133459,2020-08-30 00:00:00+00:00,10799.876420645904,-1.9524107156388593
10577.100382120101,2020-08-31 00:00:00+00:00,10799.876420645904,-2.0627647007138536
10689.602000900002,2020-09-01 00:00:00+00:00,10799.876420645904,-1.0210711257315142
10473.48214695317,2020-09-02 00:00:00+00:00,10799.876420645904,-3.0222037825245076
10019.55114383546,2020-09-03 00:00:00+00:00,10799.876420645904,-7.225316720464607
10123.06469457913,2020-09-04 00:00:00+00:00,10799.876420645904,-6.266846949960706
9990.138234521799,2020-09-05 00:00:00+00:00,10799.876420645904,-7.497661589683978
10033.166187521525,2020-09-06 00:00:00+00:00,10799.876420645904,-7.099250058627285
10067.815593746534,2020-09-07 00:00:00+00:00,10799.876420645904,-6.7784185520854985
9975.359524855436,2020-09-08 00:00:00+00:00,10799.876420645904,-7.634503059815165
9997.20384434106,2020-09-09 00:00:00+00:00,10799.876420645904,-7.432238527937141
10021.011228866504,2020-09-10 00:00:00+00:00,10799.876420645904,-7.211797259924742
10028.456786757988,2020-09-11 00:00:00+00:00,10799.876420645904,-7.1428561202164165
10036.588137446499,2020-09-12 00:00:00+00:00,10799.876420645904,-7.067564974542136
10013.2490475815,2020-09-13 00:00:00+00:00,10799.876420645904,-7.283670131267658
10083.628364959599,2020-09-14 00:00:00+00:00,10799.876420645904,-6.632002328443944
10106.51378835741,2020-09-15 00:00:00+00:00,10799.876420645904,-6.420097835221583
10141.587768833993,2020-09-16 00:00:00+00:00,10799.876420645904,-6.095335040625773
10136.48002719642,2020-09-17 00:00:00+00:00,10799.876420645904,-6.142629485845622
10135.611959412365,2020-09-18 00:00:00+00:00,10799.876420645904,-6.15066724248509
10165.129151213636,2020-09-19 00:00:00+00:00,10799.876420645904,-5.877356783627953
10134.367408128173,2020-09-20 00:00:00+00:00,10799.876420645904,-6.162190997347806
10040.547565913414,2020-09-21 00:00:00+00:00,10799.876420645904,-7.030903180344699
10055.566293434926,2020-09-22 00:00:00+00:00,10799.876420645904,-6.891839297235804
9997.960468389647,2020-09-23 00:00:00+00:00,10799.876420645904,-7.425232669544722
10099.243961261234,2020-09-24 00:00:00+00:00,10799.876420645904,-6.48741181931753
10085.969645785595,2020-09-25 00:00:00+00:00,10799.876420645904,-6.610323554217225
10097.40254119692,2020-09-26 00:00:00+00:00,10799.876420645904,-6.504462200197763
10102.240431164153,2020-09-27 00:00:00+00:00,10799.876420645904,-6.459666410146084
10089.307568515325,2020-09-28 00:00:00+00:00,10799.876420645904,-6.5794165086203975
10115.913172429811,2020-09-29 00:00:00+00:00,10799.876420645904,-6.333065505347577
10104.05798417631,2020-09-30 00:00:00+00:00,10799.876420645904,-6.442837023018259
10071.529501802635,2020-10-01 00:00:00+00:00,10799.876420645904,-6.744030121038258
10062.960267697557,2020-10-02 00:00:00+00:00,10799.876420645904,-6.823375789185872
10057.708553842138,2020-10-03 00:00:00+00:00,10799.876420645904,-6.872003325750825
10081.410076442697,2020-10-04 00:00:00+00:00,10799.876420645904,-6.652542271962757
10105.80201126973,2020-10-05 00:00:00+00:00,10799.876420645904,-6.426688439224409
10068.564020572274,2020-10-06 00:00:00+00:00,10799.876420645904,-6.771488594773128
10081.289008895874,2020-10-07 00:00:00+00:00,10799.876420645904,-6.653663280593849
10129.915817948657,2020-10-08 00:00:00+00:00,10799.876420645904,-6.203409896584529
10159.23822380814,2020-10-09 00:00:00+00:00,10799.876420645904,-5.9319030319001405
10204.945360972602,2020-10-10 00:00:00+00:00,10799.876420645904,-5.508683956197717
10222.254363119939,2020-10-11 00:00:00+00:00,10799.876420645904,-5.348413583897465
10255.99352096184,2020-10-12 00:00:00+00:00,10799.876420645904,-5.036010399566555
10230.47675506385,2020-10-13 00:00:00+00:00,10799.876420645904,-5.27227945399027
10231.18776224662,2020-10-14 00:00:00+00:00,10799.876420645904,-5.265695978818176
10244.1650869039,2020-10-15 00:00:00+00:00,10799.876420645904,-5.145534190369635
10210.022883842528,2020-10-16 00:00:00+00:00,10799.876420645904,-5.461669317583713
10217.11409299999,2020-10-17 00:00:00+00:00,10799.876420645904,-5.396009222215354
10241.80186378802,2020-10-18 00:00:00+00:00,10799.876420645904,-5.167416136271933
10292.786121669873,2020-10-19 00:00:00+00:00,10799.876420645904,-4.695334272590717
10327.139471152332,2020-10-20 00:00:00+00:00,10799.876420645904,-4.3772440635510454
10505.975100479754,2020-10-21 00:00:00+00:00,10799.876420645904,-2.7213396590752095
10534.002526283557,2020-10-22 00:00:00+00:00,10799.876420645904,-2.461823487665849
10527.231790044156,2020-10-23 00:00:00+00:00,10799.876420645904,-2.5245162072460263
10562.023792848093,2020-10-24 00:00:00+00:00,10799.876420645904,-2.2023643469022733
10546.869369586502,2020-10-25 00:00:00+00:00,10799.876420645904,-2.3426846864259763
10555.556206666317,2020-10-26 00:00:00+00:00,10799.876420645904,-2.2622500893855113
10669.668817500347,2020-10-27 00:00:00+00:00,10799.876420645904,-1.2056397506238226
10594.194269439431,2020-10-28 00:00:00+00:00,10799.876420645904,-1.9044861551681662
10627.029943871497,2020-10-29 00:00:00+00:00,10799.876420645904,-1.6004486536899547
10648.442346703594,2020-10-30 00:00:00+00:00,10799.876420645904,-1.4021833958471617
10694.655888821459,2020-10-31 00:00:00+00:00,10799.876420645904,-0.9742753317371032
10686.006199653468,2020-11-01 00:00:00+00:00,10799.876420645904,-1.0543659626952073
10649.224185137924,2020-11-02 00:00:00+00:00,10799.876420645904,-1.3949440682486036
10728.025299831173,2020-11-03 00:00:00+00:00,10799.876420645904,-0.6652957683605883
10764.17387508345,2020-11-04 00:00:00+00:00,10799.876420645904,-0.33058290828403947
11049.202103453707,2020-11-05 00:00:00+00:00,11049.202103453707,0.0
11046.449115978023,2020-11-06 00:00:00+00:00,11049.202103453707,-0.024915712916711442
10902.150073501225,2020-11-07 00:00:00+00:00,11049.202103453707,-1.3308837016069843
11029.437104649045,2020-11-08 00:00:00+00:00,11049.202103453707,-0.17888168412163805
11000.4143842751,2020-11-09 00:00:00+00:00,11049.202103453707,-0.44154970396782467
10992.252044914032,2020-11-10 00:00:00+00:00,11049.202103453707,-0.515422362686925
11073.147493433955,2020-11-11 00:00:00+00:00,11073.147493433955,0.0
11186.478265833652,2020-11-12 00:00:00+00:00,11186.478265833652,0.0
11194.650806434754,2020-11-13 00:00:00+00:00,11194.650806434754,0.0
11145.441949271331,2020-11-14 00:00:00+00:00,11194.650806434754,-0.439574739885031
11123.258679149849,2020-11-15 00:00:00+00:00,11194.650806434754,-0.6377342939885987
11273.15454535719,2020-11-16 00:00:00+00:00,11273.15454535719,0.0
11456.31453807804,2020-11-17 00:00:00+00:00,11456.31453807804,0.0
11487.57383221046,2020-11-18 00:00:00+00:00,11487.57383221046,0.0
11490.152628700653,2020-11-19 00:00:00+00:00,11490.152628700653,0.0
11648.66180606907,2020-11-20 00:00:00+00:00,11648.66180606907,0.0
11652.784646852764,2020-11-21 00:00:00+00:00,11652.784646852764,0.0
11599.129203891729,2020-11-22 00:00:00+00:00,11652.784646852764,-0.46045168246996293
11597.970112052355,2020-11-23 00:00:00+00:00,11652.784646852764,-0.47039859108023285
11744.4799364732,2020-11-24 00:00:00+00:00,11744.4799364732,0.0
11670.50131364902,2020-11-25 00:00:00+00:00,11744.4799364732,-0.629901223590462
11358.794917826674,2020-11-26 00:00:00+00:00,11744.4799364732,-3.2839684748301097
11350.473400625824,2020-11-27 00:00:00+00:00,11744.4799364732,-3.3548231848373744
11470.50696515677,2020-11-28 00:00:00+00:00,11744.4799364732,-2.332780785512612
11561.18482544095,2020-11-29 00:00:00+00:00,11744.4799364732,-1.560691593188524
11846.648627513052,2020-11-30 00:00:00+00:00,11846.648627513052,0.0
11684.470853256811,2020-12-01 00:00:00+00:00,11846.648627513052,-1.3689759809334914
11762.933402266654,2020-12-02 00:00:00+00:00,11846.648627513052,-0.7066574512219039
11811.085179991045,2020-12-03 00:00:00+00:00,11846.648627513052,-0.30019838217715866
11664.124191293962,2020-12-04 00:00:00+00:00,11846.648627513052,-1.5407263434418816
11753.697238034802,2020-12-05 00:00:00+00:00,11846.648627513052,-0.7846218150032487
11791.320951091291,2020-12-06 00:00:00+00:00,11846.648627513052,-0.4670323072912447
11761.068692578867,2020-12-07 00:00:00+00:00,11846.648627513052,-0.7223978495946218
11589.499618251759,2020-12-08 00:00:00+00:00,11846.648627513052,-2.1706477278652594
11635.37786678208,2020-12-09 00:00:00+00:00,11846.648627513052,-1.7833799868117044
11578.432235195627,2020-12-10 00:00:00+00:00,11846.648627513052,-2.2640697867455115
11537.813207093579,2020-12-11 00:00:00+00:00,11846.648627513052,-2.6069433654191725
11684.60058223385,2020-12-12 00:00:00+00:00,11846.648627513052,-1.3678809119302813
11751.362116448072,2020-12-13 00:00:00+00:00,11846.648627513052,-0.8043330570612471
11771.911648354242,2020-12-14 00:00:00+00:00,11846.648627513052,-0.6308702275953234
11805.50298445376,2020-12-15 00:00:00+00:00,11846.648627513052,-0.3473188439448909
12178.707844537512,2020-12-16 00:00:00+00:00,12178.707844537512,0.0
12473.280006626694,2020-12-17 00:00:00+00:00,12473.280006626694,0.0
12538.873210142643,2020-12-18 00:00:00+00:00,12538.873210142643,0.0
12683.121823847949,2020-12-19 00:00:00+00:00,12683.121823847949,0.0
12605.754464570095,2020-12-20 00:00:00+00:00,12683.121823847949,-0.6100024927016079
12472.87003226305,2020-12-21 00:00:00+00:00,12683.121823847949,-1.6577290236979676
12666.013381929213,2020-12-22 00:00:00+00:00,12683.121823847949,-0.13489141046147365
12559.24989839691,2020-12-23 00:00:00+00:00,12683.121823847949,-0.9766674732881832
12656.7341030225,2020-12-24 00:00:00+00:00,12683.121823847949,-0.20805383084653772
12839.804786773992,2020-12-25 00:00:00+00:00,12839.804786773992,0.0
13189.106794123678,2020-12-26 00:00:00+00:00,13189.106794123678,0.0
13156.63682452303,2020-12-27 00:00:00+00:00,13189.106794123678,-0.2461877828991046
13316.779740106762,2020-12-28 00:00:00+00:00,13316.779740106762,0.0
13371.499191651,2020-12-29 00:00:00+00:00,13371.499191651,0.0
13662.90819942463,2020-12-30 00:00:00+00:00,13662.90819942463,0.0
13694.59479078113,2020-12-31 00:00:00+00:00,13694.59479078113,0.0
13767.999449496208,2021-01-01 00:00:00+00:00,13767.999449496208,0.0
14310.626504070404,2021-01-02 00:00:00+00:00,14310.626504070404,0.0
14439.676040029442,2021-01-03 00:00:00+00:00,14439.676040029442,0.0
14280.007000916743,2021-01-04 00:00:00+00:00,14439.676040029442,-1.1057660758459364
14678.241854520242,2021-01-05 00:00:00+00:00,14678.241854520242,0.0
15236.403665380705,2021-01-06 00:00:00+00:00,15236.403665380705,0.0
15738.34317031602,2021-01-07 00:00:00+00:00,15738.34317031602,0.0
16019.513212714795,2021-01-08 00:00:00+00:00,16019.513212714795,0.0
15912.47795274988,2021-01-09 00:00:00+00:00,16019.513212714795,-0.6681555084954847
15538.369609256293,2021-01-10 00:00:00+00:00,16019.513212714795,-3.003484544565407
14988.515072355876,2021-01-11 00:00:00+00:00,16019.513212714795,-6.435889322408429
14664.549865631876,2021-01-12 00:00:00+00:00,16019.513212714795,-8.458205496578234
15333.373958480035,2021-01-13 00:00:00+00:00,16019.513212714795,-4.2831467169062725
15702.133772575991,2021-01-14 00:00:00+00:00,16019.513212714795,-1.9812052708748844
15236.601530942127,2021-01-15 00:00:00+00:00,16019.513212714795,-4.887237654333128
15109.035986693745,2021-01-16 00:00:00+00:00,16019.513212714795,-5.683551141231922
15032.786914295128,2021-01-17 00:00:00+00:00,16019.513212714795,-6.15952735465455
15198.110135054036,2021-01-18 00:00:00+00:00,16019.513212714795,-5.127515841173042
15087.683443968266,2021-01-19 00:00:00+00:00,16019.513212714795,-5.81684197499166
14984.788732599933,2021-01-20 00:00:00+00:00,16019.513212714795,-6.459150577019999
14054.093033783258,2021-01-22 00:00:00+00:00,16019.513212714795,-12.268913248697034
14054.093033783258,2021-01-23 00:00:00+00:00,16019.513212714795,-12.268913248697034
14054.093033783258,2021-01-24 00:00:00+00:00,16019.513212714795,-12.268913248697034
14054.093033783258,2021-01-25 00:00:00+00:00,16019.513212714795,-12.268913248697034
14054.093033783258,2021-01-26 00:00:00+00:00,16019.513212714795,-12.268913248697034
14054.093033783258,2021-01-27 00:00:00+00:00,16019.513212714795,-12.268913248697034
14054.093033783258,2021-01-28 00:00:00+00:00,16019.513212714795,-12.268913248697034
14054.093033783258,2021-01-29 00:00:00+00:00,16019.513212714795,-12.268913248697034
14051.214142774334,2021-01-30 00:00:00+00:00,16019.513212714795,-12.286884400321288
