date,price,z_score,total_value,position,cash,borrowed,peak,dd
2020-03-30,6429.841796875,0.7543708247844478,12130.273106757944,2.5123393156400393,1976.3287671232883,6000.0,12904.331324188908,-5.998437253234559
2020-03-31,6438.64453125,0.75414079962435,12151.073493920245,2.5123393156400393,1975.0136986301377,6000.0,12904.331324188908,-5.837248063033664
2020-04-01,6606.7763671875,0.9490467909985332,12572.162647063615,2.5123393156400393,1973.698630136987,6000.0,12904.331324188908,-2.5740867060864288
2020-04-02,6793.62451171875,1.0800455738800565,13040.273518130718,2.5123393156400393,1972.3835616438364,6000.0,13040.273518130718,0.0
2020-04-03,6733.38720703125,1.0496619618223555,12887.621900802973,2.5123393156400393,1971.0684931506858,6000.0,13040.273518130718,-1.170616683120211
2020-04-04,6867.52734375,1.1463413107304592,13223.312371593667,2.5123393156400393,1969.753424657535,6000.0,13223.312371593667,0.0
2020-04-05,6791.12939453125,1.0907250704129998,13030.059731643978,2.5123393156400393,1968.4383561643845,6000.0,13223.312371593667,-1.4614540934904834
2020-04-06,7271.78125,1.5306518077814597,14236.305216780303,2.5123393156400393,1967.1232876712338,6000.0,14236.305216780303,0.0
2020-04-07,7176.41455078125,1.4447837417923552,13995.396640437066,2.5123393156400393,1965.8082191780832,6000.0,14236.305216780303,-1.6922127804571037
2020-04-08,7334.0986328125,1.6115439839640702,14390.237490681637,2.5123393156400393,1964.4931506849325,6000.0,14390.237490681637,0.0
2020-04-09,7302.08935546875,1.5556688846898483,14308.504256252556,2.5123393156400393,1963.1780821917819,6000.0,14390.237490681637,-0.567976966898614
2020-04-10,6865.4931640625,1.1893313338401874,13210.311411030783,2.5123393156400393,1961.8630136986312,6000.0,14390.237490681637,-8.199489969605517
2020-04-11,6859.0830078125,1.2081374472399922,13192.891854971356,2.5123393156400393,1960.5479452054806,6000.0,14390.237490681637,-8.320541175818805
2020-04-12,6971.091796875,1.28995375075166,13472.980870937157,2.5123393156400393,1959.23287671233,6000.0,14390.237490681637,-6.37415901119385
2020-04-13,6845.03759765625,1.187145960428416,13154.97488184522,2.5123393156400393,1957.9178082191793,6000.0,14390.237490681637,-8.584032123419139
