date,price,total_value,position,position_levels,peak,dd
2020-04-28 00:00:00+00:00,7807.05859375,515198.5563530234,68.68512162063057,4,646771.4960544417,-20.343033127474623
2020-04-29 00:00:00+00:00,8801.0380859375,583470.1586623344,68.68512162063057,4,646771.4960544417,-9.78728001748223
2020-04-30 00:00:00+00:00,8658.5537109375,573683.6020364199,68.68512162063057,4,646771.4960544417,-11.300419771725627
2020-05-01 00:00:00+00:00,8864.7666015625,587847.3595087398,68.68512162063057,4,646771.4960544417,-9.110502999152265
2020-05-02 00:00:00+00:00,8988.5966796875,596352.6434850476,68.68512162063057,4,646771.4960544417,-7.795466076808998
2020-05-03 00:00:00+00:00,8897.46875,590093.5105514254,68.68512162063057,4,646771.4960544417,-8.763216352107984
2020-05-04 00:00:00+00:00,8912.654296875,591136.5316854105,68.68512162063057,4,646771.4960544417,-8.60195056653333
2020-05-05 00:00:00+00:00,9003.0703125,597346.7667150665,68.68512162063057,4,646771.4960544417,-7.641760597194726
2020-05-06 00:00:00+00:00,9268.76171875,615595.8132669041,68.68512162063057,4,646771.4960544417,-4.820200484672159
2020-05-07 00:00:00+00:00,9951.5185546875,662491.0495805882,68.68512162063057,4,662491.0495805882,0.0
2020-05-08 00:00:00+00:00,9842.666015625,655014.4996963659,68.68512162063057,4,662491.0495805882,-1.1285510783814523
2020-05-09 00:00:00+00:00,9593.896484375,637927.7341869525,68.68512162063057,4,662491.0495805882,-3.7077203396463068
2020-05-11 00:00:00+00:00,8601.7958984375,580406.2924656672,0.0,0,662491.0495805882,-12.390319411392419
2020-05-12 00:00:00+00:00,8804.4775390625,580406.2924656672,0.0,0,662491.0495805882,-12.390319411392419
2020-05-13 00:00:00+00:00,9269.9873046875,580406.2924656672,0.0,0,662491.0495805882,-12.390319411392419
2020-05-14 00:00:00+00:00,9733.7216796875,580406.2924656672,0.0,0,662491.0495805882,-12.390319411392419
2020-05-15 00:00:00+00:00,9328.197265625,580406.2924656672,0.0,0,662491.0495805882,-12.390319411392419
2020-05-16 00:00:00+00:00,9377.013671875,580406.2924656672,0.0,0,662491.0495805882,-12.390319411392419
2020-05-17 00:00:00+00:00,9670.7392578125,580406.2924656672,0.0,0,662491.0495805882,-12.390319411392419
2020-05-18 00:00:00+00:00,9726.5751953125,580406.2924656672,0.0,0,662491.0495805882,-12.390319411392419
2020-05-19 00:00:00+00:00,9729.0380859375,580406.2924656672,0.0,0,662491.0495805882,-12.390319411392419
