date,price,z_score,total_value,position,cash,peak,dd
2025-01-01,94419.7578125,3.4664386962085354,80369.16284109926,0.20465092161013754,61046.07238656515,112482.54020179588,-28.54965517589183
2025-01-02,96886.875,3.594804305709321,80874.06064724135,0.20465092161013754,61046.07238656515,112482.54020179588,-28.100787462523787
2025-01-03,98107.4296875,3.648726960145505,81123.8482889138,0.20465092161013754,61046.07238656515,112482.54020179588,-27.878719538715945
2025-01-04,98236.2265625,3.6303225898863767,81150.20668808305,0.20465092161013754,61046.07238656515,112482.54020179588,-27.85528621375549
2025-01-05,98314.9609375,3.617682707754065,81166.3197504892,0.20465092161013754,61046.07238656515,112482.54020179588,-27.840961268410876
2025-01-06,102078.0859375,3.818108674627756,81936.44674987334,0.20465092161013754,61046.07238656515,112482.54020179588,-27.1562976770637
2025-01-07,96922.703125,3.4694194280896973,80881.39290604217,0.20465092161013754,61046.07238656515,112482.54020179588,-28.09426888747413
2025-01-08,95043.5234375,3.3335283671815814,80496.81705112424,0.20465092161013754,61046.07238656515,112482.54020179588,-28.436167153843282
2025-01-09,92484.0390625,3.157875538707803,79973.01621493374,0.20465092161013754,61046.07238656515,112482.54020179588,-28.90184016874034
2025-01-10,94701.453125,3.29514144401256,80426.81204641564,0.20465092161013754,61046.07238656515,112482.54020179588,-28.49840348366212
2025-01-11,94566.59375,3.2745038851495822,80399.21295103413,0.20465092161013754,61046.07238656515,112482.54020179588,-28.52293982088565
2025-01-12,94488.4375,3.249445991971031,80383.21820244203,0.20465092161013754,61046.07238656515,112482.54020179588,-28.53715958207117
2025-01-13,94516.5234375,3.240543309797403,80388.9660154357,0.20465092161013754,61046.07238656515,112482.54020179588,-28.53204962190904
2025-01-14,96534.046875,3.360859533389079,80801.85404629011,0.20465092161013754,61046.07238656515,112482.54020179588,-28.16498107054659
2025-01-15,100504.4921875,3.5576990854431685,81614.4093386959,0.20465092161013754,61046.07238656515,112482.54020179588,-27.44259758689833
2025-01-16,99756.90625,3.521950975225269,81461.41518760374,0.20465092161013754,61046.07238656515,112482.54020179588,-27.578613497294462
2025-01-17,104462.0390625,3.7497378985300864,82424.32495397996,0.20465092161013754,61046.07238656515,112482.54020179588,-26.72256084712427
2025-01-18,104408.0703125,3.727270748599168,82413.28019955431,0.20465092161013754,61046.07238656515,112482.54020179588,-26.73237993051786
2025-01-19,101089.609375,3.505330737585836,81734.1541103677,0.20465092161013754,61046.07238656515,112482.54020179588,-27.336141268027
2025-01-20,102016.6640625,3.5830517655805543,81923.87670654757,0.20465092161013754,61046.07238656515,112482.54020179588,-27.16747278326527
2025-01-21,106146.265625,3.7566938761862216,82769.00347219587,0.20465092161013754,61046.07238656515,112482.54020179588,-26.41613238489578
2025-01-22,103653.0703125,3.603860711089238,82258.76875373867,0.20465092161013754,61046.07238656515,112482.54020179588,-26.86974475668417
2025-01-23,103960.171875,3.600455523355252,82321.61737153221,0.20465092161013754,61046.07238656515,112482.54020179588,-26.81387064708389
2025-01-24,104819.484375,3.614312026289261,82497.47646660832,0.20465092161013754,61046.07238656515,112482.54020179588,-26.657527187236145
2025-01-25,104714.6484375,3.606092564622343,82476.02169538107,0.20465092161013754,61046.07238656515,112482.54020179588,-26.67660105522379
2025-01-26,102682.5,3.4773136035985,82060.1406447981,0.20465092161013754,61046.07238656515,112482.54020179588,-27.0463304815302
2025-01-27,102087.6875,3.412954946714125,81938.41171848787,0.20465092161013754,61046.07238656515,112482.54020179588,-27.154550767177955
2025-01-28,101332.4765625,3.3600290399561183,81783.85710411845,0.20465092161013754,61046.07238656515,112482.54020179588,-27.29195397134826
2025-01-29,103703.2109375,3.5054969821205404,82269.03007885502,0.20465092161013754,61046.07238656515,112482.54020179588,-26.860622162992794
2025-01-30,104735.3046875,3.5482294183028995,82480.24901598059,0.20465092161013754,61046.07238656515,112482.54020179588,-26.672842853646973
2025-01-31,102405.0234375,3.379054815936518,82003.35481055727,0.20465092161013754,61046.07238656515,112482.54020179588,-27.096814613679914
2025-02-01,100655.90625,3.274691363214421,81645.39636613126,0.20465092161013754,61046.07238656515,112482.54020179588,-27.415049287064626
2025-02-02,97688.9765625,3.089221297143094,81038.2114712319,0.20465092161013754,61046.07238656515,112482.54020179588,-27.95485297020519
2025-02-03,101405.421875,3.310371608615559,81798.7854295487,0.20465092161013754,61046.07238656515,112482.54020179588,-27.278682289002294
2025-02-04,97871.8203125,3.08958065668978,81075.63061318005,0.20465092161013754,61046.07238656515,112482.54020179588,-27.92158634777559
2025-02-05,96615.4453125,3.007621755616614,80818.51231154212,0.20465092161013754,61046.07238656515,112482.54020179588,-28.150171425225533
2025-02-06,96593.296875,2.998387722652465,80813.97961339552,0.20465092161013754,61046.07238656515,112482.54020179588,-28.15420111564545
2025-02-07,96529.0859375,2.9840493641894392,80800.8387858587,0.20465092161013754,61046.07238656515,112482.54020179588,-28.16588366434435
2025-02-08,96482.453125,2.991764601183508,80791.2953378033,0.20465092161013754,61046.07238656515,112482.54020179588,-28.1743680460433
2025-02-09,96500.09375,2.9686533779130957,80794.90550796733,0.20465092161013754,61046.07238656515,112482.54020179588,-28.171158507782913
2025-02-10,97437.5546875,3.0230995245143166,80986.7577528002,0.20465092161013754,61046.07238656515,112482.54020179588,-28.00059670815722
2025-02-11,95747.4296875,2.930239801691719,80640.87211391388,0.20465092161013754,61046.07238656515,112482.54020179588,-28.308098333090122
2025-02-12,97885.859375,3.0322312022409337,81078.50372025922,0.20465092161013754,61046.07238656515,112482.54020179588,-27.919032078398303
2025-02-13,96623.8671875,2.9599799971321454,80820.23585602255,0.20465092161013754,61046.07238656515,112482.54020179588,-28.148639147880672
2025-02-14,97508.96875,3.003861182590652,81001.37270650675,0.20465092161013754,61046.07238656515,112482.54020179588,-27.98760362169213
2025-02-15,97580.3515625,3.009037868130775,81015.98126487201,0.20465092161013754,61046.07238656515,112482.54020179588,-27.97461622085725
2025-02-16,96175.03125,2.930568721217312,80728.38116776143,0.20465092161013754,61046.07238656515,112482.54020179588,-28.230300433353367
2025-02-17,95773.3828125,2.90797781357694,80646.18344486378,0.20465092161013754,61046.07238656515,112482.54020179588,-28.303376417190663
2025-02-18,95539.546875,2.8906351184506627,80598.32870474884,0.20465092161013754,61046.07238656515,112482.54020179588,-28.345920566735195
2025-02-19,96635.609375,2.95919981924883,80822.63890551616,0.20465092161013754,61046.07238656515,112482.54020179588,-28.146502772324705
2025-02-20,98333.9375,3.058701701253745,81170.20332149381,0.20465092161013754,61046.07238656515,112482.54020179588,-27.8375086694585
2025-02-21,96125.546875,2.9385997877484673,80718.25414481238,0.20465092161013754,61046.07238656515,112482.54020179588,-28.23930362881008
2025-02-22,96577.7578125,2.9770873696518203,80810.79952993394,0.20465092161013754,61046.07238656515,112482.54020179588,-28.1570282952734
2025-02-23,96273.921875,2.9585587850308217,80748.61922530629,0.20465092161013754,61046.07238656515,112482.54020179588,-28.212308256515474
2025-02-24,91418.171875,2.7274756544194134,79754.88551269786,0.20465092161013754,61046.07238656515,112482.54020179588,-29.095764222948706
2025-02-25,88736.171875,2.56097699115748,79206.01174093947,0.20465092161013754,61046.07238656515,112482.54020179588,-29.583727751131565
2025-02-26,84347.0234375,2.3019099335506645,78307.7684681214,0.20465092161013754,61046.07238656515,112482.54020179588,-30.382290151310837
2025-02-27,84704.2265625,2.3472479673915316,78380.87041685467,0.20465092161013754,61046.07238656515,112482.54020179588,-30.317300555056946
2025-02-28,84373.0078125,2.335783437470937,78313.08619441261,0.20465092161013754,61046.07238656515,112482.54020179588,-30.37756254978115
2025-03-01,86031.9140625,2.436310946011133,78652.58288733993,0.20465092161013754,61046.07238656515,112482.54020179588,-30.07574086944014
2025-03-02,94248.3515625,2.9290430072724667,80334.08439406703,0.20465092161013754,61046.07238656515,112482.54020179588,-28.58084085766012
2025-03-03,86065.671875,2.4820447004163255,78659.49145477959,0.20465092161013754,61046.07238656515,112482.54020179588,-30.069598967392697
2025-03-04,87222.1953125,2.55147653051789,78896.1750421277,0.20465092161013754,61046.07238656515,112482.54020179588,-29.85918089990997
2025-03-05,90623.5625,2.751343770844335,79592.26797178405,0.20465092161013754,61046.07238656515,112482.54020179588,-29.240335585421555
2025-03-06,89961.7265625,2.7383929756467316,79456.82263721997,0.20465092161013754,61046.07238656515,112482.54020179588,-29.36075012648819
2025-03-07,86742.671875,2.5359279018282286,78798.04012870966,0.20465092161013754,61046.07238656515,112482.54020179588,-29.946425474260778
2025-03-08,86154.59375,2.525886302440848,78677.68939844964,0.20465092161013754,61046.07238656515,112482.54020179588,-30.053420506595668
2025-03-09,80601.0390625,2.209481486995971,77541.14931344047,0.20465092161013754,61046.07238656515,112482.54020179588,-31.063835174481184
2025-03-10,78532.0,2.122728797237983,77117.71856245247,0.20465092161013754,61046.07238656515,112482.54020179588,-31.440276487264807
2025-03-11,82862.2109375,2.35210612509404,78003.90022157815,0.20465092161013754,61046.07238656515,112482.54020179588,-30.652437185684438
2025-03-12,83722.359375,2.411557432624048,78179.93039203405,0.20465092161013754,61046.07238656515,112482.54020179588,-30.495941635228263
2025-03-13,81066.703125,2.26814461793153,77636.44789299183,0.20465092161013754,61046.07238656515,112482.54020179588,-30.979112177133878
2025-03-14,83969.1015625,2.4570617738282094,78230.42640810602,0.20465092161013754,61046.07238656515,112482.54020179588,-30.451049320401992
2025-03-15,84343.109375,2.4853775292489626,78306.96745162354,0.20465092161013754,61046.07238656515,112482.54020179588,-30.38300227649615
2025-03-16,82579.6875,2.3859290800769872,77946.0815397173,0.20465092161013754,61046.07238656515,112482.54020179588,-30.70383954711505
2025-03-17,84075.6875,2.4935562314101163,78252.23931844608,0.20465092161013754,61046.07238656515,112482.54020179588,-30.431657057121907
2025-03-18,82718.5,2.425966788151869,77974.48964577331,0.20465092161013754,61046.07238656515,112482.54020179588,-30.678583977668406
2025-03-19,86854.2265625,2.694093373370998,78820.86989831646,0.20465092161013754,61046.07238656515,112482.54020179588,-29.92612919577538
2025-03-20,84167.1953125,2.54654017396196,78270.96647660872,0.20465092161013754,61046.07238656515,112482.54020179588,-30.415008110424008
2025-03-21,84043.2421875,2.5591019345511765,78245.59935534102,0.20465092161013754,61046.07238656515,112482.54020179588,-30.437560162700024
2025-03-22,83832.484375,2.562316490266922,78202.46757477635,0.20465092161013754,61046.07238656515,112482.54020179588,-30.475905474325533
2025-03-23,86054.375,2.705271908351532,78657.17953889954,0.20465092161013754,61046.07238656515,112482.54020179588,-30.071654322717983
2025-03-24,87498.9140625,2.828170027437481,78952.805789342,0.20465092161013754,61046.07238656515,112482.54020179588,-29.808834644293132
2025-03-25,87471.703125,2.8636456467620346,78947.23704590475,0.20465092161013754,61046.07238656515,112482.54020179588,-29.81378540680904
2025-03-26,86900.8828125,2.8544429372006497,78830.41814287784,0.20465092161013754,61046.07238656515,112482.54020179588,-29.917640549853765
2025-03-27,87177.1015625,2.908824437658032,78886.94656463133,0.20465092161013754,61046.07238656515,112482.54020179588,-29.867385264320482
2025-03-28,84353.1484375,2.737076977097771,78309.02195501626,0.20465092161013754,61046.07238656515,112482.54020179588,-30.381175767787305
2025-03-29,82597.5859375,2.6393022733563334,77949.74447144706,0.20465092161013754,61046.07238656515,112482.54020179588,-30.70058310240532
2025-03-30,82334.5234375,2.645687343041688,77895.908488381,0.20465092161013754,61046.07238656515,112482.54020179588,-30.74844473761509
2025-03-31,82548.9140625,2.687641331163217,77939.78372737182,0.20465092161013754,61046.07238656515,112482.54020179588,-30.70943847147627
2025-04-01,85169.171875,2.90213405068148,78476.0219035561,0.20465092161013754,61046.07238656515,112482.54020179588,-30.232708327204755
2025-04-02,82485.7109375,2.7373551068695168,77926.84914959193,0.20465092161013754,61046.07238656515,112482.54020179588,-30.720937658600494
2025-04-03,83102.828125,2.7851565269821785,78053.14275075526,0.20465092161013754,61046.07238656515,112482.54020179588,-30.608659254381713
2025-04-04,83843.8046875,2.873204541369714,78204.7842871624,0.20465092161013754,61046.07238656515,112482.54020179588,-30.473845854777565
2025-04-05,83504.796875,2.8647559260126956,78135.40602590123,0.20465092161013754,61046.07238656515,112482.54020179588,-30.535524992834638
2025-04-06,78214.484375,2.4967808290943005,77052.7386971706,0.20465092161013754,61046.07238656515,112482.54020179588,-31.498045333136616
2025-04-07,79235.3359375,2.6211365617158213,77261.65691026338,0.20465092161013754,61046.07238656515,112482.54020179588,-31.312311429263197
2025-04-08,76271.953125,2.412622067242565,76655.19788660161,0.20465092161013754,61046.07238656515,112482.54020179588,-31.851469793373543
2025-04-09,82573.953125,2.9024877383943593,77944.90799458869,0.20465092161013754,61046.07238656515,112482.54020179588,-30.704882860260803
2025-04-10,79626.140625,2.684818744666195,77341.63544972982,0.20465092161013754,61046.07238656515,112482.54020179588,-31.241208359112978
2025-04-11,83404.8359375,2.992790061259524,78114.94892791685,0.20465092161013754,61046.07238656515,112482.54020179588,-30.55371190250763
2025-04-12,85287.109375,3.160200514628521,78500.1579216235,0.20465092161013754,61046.07238656515,112482.54020179588,-30.211250758746495
2025-04-13,83684.9765625,3.0554613565172413,78172.27996500354,0.20465092161013754,61046.07238656515,112482.54020179588,-30.502743070381467
2025-04-14,84542.390625,3.1558858773207796,78347.75054309565,0.20465092161013754,61046.07238656515,112482.54020179588,-30.34674501256973
2025-04-15,83668.9921875,3.109924852954817,78169.00874792843,0.20465092161013754,61046.07238656515,112482.54020179588,-30.50565127024008
2025-04-16,84033.8671875,3.169024897492295,78243.68075295092,0.20465092161013754,61046.07238656515,112482.54020179588,-30.439265851766663
2025-04-17,84895.75,3.263816188075394,78420.06586484899,0.20465092161013754,61046.07238656515,112482.54020179588,-30.28245474883315
2025-04-18,84450.8046875,3.254032892573278,78329.00739657975,0.20465092161013754,61046.07238656515,112482.54020179588,-30.363408173343192
2025-04-19,85063.4140625,3.348762640297714,78454.37846976052,0.20465092161013754,61046.07238656515,112482.54020179588,-30.251949921283945
2025-04-20,85174.3046875,3.3883042934245595,78477.07233836468,0.20465092161013754,61046.07238656515,112482.54020179588,-30.231774462440768
2025-04-21,87518.90625,3.617644672036986,78956.89720893887,0.20465092161013754,61046.07238656515,112482.54020179588,-29.80519726235854
2025-04-22,93441.890625,4.1683545684572865,80169.04141996507,0.20465092161013754,61046.07238656515,112482.54020179588,-28.727568495394717
2025-04-23,93699.109375,4.224440575185392,80221.68147420799,0.20465092161013754,61046.07238656515,112482.54020179588,-28.680770073036477
2025-04-24,93943.796875,4.281959230571613,80271.75699658947,0.20465092161013754,61046.07238656515,112482.54020179588,-28.63625158839731
2025-04-25,94720.5,4.402879381540334,80430.71000693818,0.20465092161013754,61046.07238656515,112482.54020179588,-28.49493809204174
2025-04-26,94646.9296875,4.453171995680282,80415.65377468191,0.20465092161013754,61046.07238656515,112482.54020179588,-28.50832348699216
2025-04-27,93754.84375,4.443717890419549,80233.0875654171,0.20465092161013754,61046.07238656515,112482.54020179588,-28.670629751535337
2025-04-28,94978.75,4.627329353100895,80483.561107444,0.20465092161013754,61046.07238656515,112482.54020179588,-28.447952043886183
