date,price,total_value,position,position_levels,peak,dd
2014-11-15 00:00:00+00:00,376.13299560546875,10436.76538750083,29.472510172377685,4,11834.587866187529,-11.811332126574536
2014-11-16 00:00:00+00:00,387.8819885253906,10783.037700848421,29.472510172377685,4,11834.587866187529,-8.885397423458064
2014-11-17 00:00:00+00:00,387.4079895019531,10769.067759808462,29.472510172377685,4,11834.587866187529,-9.003440748649577
2014-11-18 00:00:00+00:00,375.197998046875,10409.208662444027,29.472510172377685,4,11834.587866187529,-12.044181173523894
2014-11-19 00:00:00+00:00,380.55499267578125,10567.09274113784,29.472510172377685,4,11834.587866187529,-10.710090958647028
2014-11-20 00:00:00+00:00,357.8399963378906,9897.624780503837,29.472510172377685,4,11834.587866187529,-16.3669669580786
2014-11-21 00:00:00+00:00,350.8479919433594,9691.552859860705,29.472510172377685,4,11834.587866187529,-18.1082352047904
2014-11-22 00:00:00+00:00,352.9200134277344,9752.620534136331,29.472510172377685,4,11834.587866187529,-17.59222505753296
2014-11-23 00:00:00+00:00,367.572998046875,10184.480772379648,29.472510172377685,4,11834.587866187529,-13.943088787421013
2014-11-24 00:00:00+00:00,376.9010009765625,10459.400433612831,29.472510172377685,4,11834.587866187529,-11.620070323730754
2014-11-25 00:00:00+00:00,375.3479919433594,10413.629359083956,29.472510172377685,4,11834.587866187529,-12.00682713390787
2014-11-26 00:00:00+00:00,368.3699951171875,10207.970276641787,29.472510172377685,4,11834.587866187529,-13.744606976920027
2014-11-27 00:00:00+00:00,369.6700134277344,10246.285079523659,29.472510172377685,4,11834.587866187529,-13.420854233562219
2014-11-28 00:00:00+00:00,376.4469909667969,10446.019618981652,29.472510172377685,4,11834.587866187529,-11.733135643642811
2014-11-29 00:00:00+00:00,375.4909973144531,10417.844086338224,29.472510172377685,4,11834.587866187529,-11.971213496137604
2014-11-30 00:00:00+00:00,378.0469970703125,10493.175815143382,29.472510172377685,4,11834.587866187529,-11.334674821052957
2014-12-01 00:00:00+00:00,379.2449951171875,10528.483824766394,29.472510172377685,4,11834.587866187529,-11.036328904640527
2014-12-02 00:00:00+00:00,381.31500244140625,10589.492136686327,29.472510172377685,4,11834.587866187529,-10.520820357915046
2014-12-03 00:00:00+00:00,375.010009765625,10403.6681759126,29.472510172377685,4,11834.587866187529,-12.090997223174904
2014-12-04 00:00:00+00:00,369.60400390625,10244.339613230237,29.472510172377685,4,11834.587866187529,-13.437293050996498
2014-12-05 00:00:00+00:00,376.85400390625,10458.015311979972,29.472510172377685,4,11834.587866187529,-11.631774336143522
2014-12-06 00:00:00+00:00,374.7850036621094,10397.036681237889,29.472510172377685,4,11834.587866187529,-12.14703208260299
2014-12-07 00:00:00+00:00,375.0950012207031,10406.173087436953,29.472510172377685,4,11834.587866187529,-12.06983120072718
2014-12-08 00:00:00+00:00,361.90899658203125,10017.548431590676,29.472510172377685,4,11834.587866187529,-15.353635083383816
2014-12-09 00:00:00+00:00,352.218994140625,9731.959736065968,29.472510172377685,4,11834.587866187529,-17.766804842684518
2014-12-10 00:00:00+00:00,346.364990234375,9559.427546389874,29.472510172377685,4,11834.587866187529,-19.224668788830325
2014-12-11 00:00:00+00:00,350.5060119628906,9681.47385140759,29.472510172377685,4,11834.587866187529,-18.193400895113353
2014-12-12 00:00:00+00:00,352.5419921875,9741.479299288148,29.472510172377685,4,11834.587866187529,-17.686366357375043
