date,price,cash,btc_holdings,position_value,total_value,return,peak,drawdown
2022-03-17,40956.79,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-03-18,41790.97,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-03-19,42235.02,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-03-20,41243.16,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-03-21,41043.9,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-03-22,42380.11,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-03-23,42904.1,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-03-24,44006.77,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-03-25,44331.36,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-03-26,44542.31,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-03-27,46842.14,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-03-28,47128.71,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-03-29,47445.3,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-03-30,47056.41,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-03-31,45522.65,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-01,46299.75,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-02,45822.28,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-03,46414.26,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-04,46609.36,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-05,45501.58,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-06,43177.78,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-07,43466.21,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-08,42273.38,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-09,42768.61,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-10,42153.77,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-11,39536.71,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-12,40086.66,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-13,41150.33,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-14,39951.63,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-15,40563.69,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-16,40392.55,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-17,39688.16,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-18,40811.03,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-19,41504.44,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-20,41375.35,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-21,40490.97,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-22,39716.04,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-23,39445.97,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-24,39466.26,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-25,40437.52,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-26,38117.39,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-27,39252.04,14319.532858351262,0.0,0.0,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-28,39749.75,715.9766429175634,0.34222998170890884,13603.556215433699,14319.532858351262,43.19532858351262,18377.464863357098,-22.08102170336325
2022-04-29,38594.22,715.9766429175634,0.34222998170890884,13208.099204669605,13924.075847587168,39.24075847587168,18377.464863357098,-24.232880045656135
2022-04-30,37650.13,715.9766429175634,0.34222998170890884,12885.003301238039,13600.979944155602,36.00979944155603,18377.464863357098,-25.990989261665508
2022-05-01,38480.53,715.9766429175634,0.34222998170890884,13169.191078049118,13885.167720966681,38.85167720966681,18377.464863357098,-24.44459655231134
2022-05-02,38513.01,715.9766429175634,0.34222998170890884,13180.306707855023,13896.283350772586,38.96283350772586,18377.464863357098,-24.38411144248496
2022-05-03,37725.38,715.9766429175634,0.34222998170890884,12910.756107361634,13626.732750279198,36.26732750279198,18377.464863357098,-25.85085673351173
2022-05-04,39680.21,715.9766429175634,0.34222998170890884,13579.757542505662,14295.734185423225,42.957341854232254,18377.464863357098,-22.210520919413927
2022-05-05,36546.86,715.9766429175634,0.34222998170890884,12507.431229318052,13223.407872235615,32.23407872235615,18377.464863357098,-28.045527658160175
2022-05-06,36009.89,715.9766429175634,0.34222998170890884,12323.663996039819,13039.640638957382,30.396406389573823,18377.464863357098,-29.045487307897538
2022-05-07,35469.21,12854.603732447009,0.0,0.0,12854.603732447009,28.546037324470092,18377.464863357098,-30.052355817162486
2022-05-08,34033.77,12854.603732447009,0.0,0.0,12854.603732447009,28.546037324470092,18377.464863357098,-30.052355817162486
2022-05-09,30076.9,12854.603732447009,0.0,0.0,12854.603732447009,28.546037324470092,18377.464863357098,-30.052355817162486
2022-05-10,31013.12,12854.603732447009,0.0,0.0,12854.603732447009,28.546037324470092,18377.464863357098,-30.052355817162486
2022-05-11,29017.21,12854.603732447009,0.0,0.0,12854.603732447009,28.546037324470092,18377.464863357098,-30.052355817162486
2022-05-12,28915.72,12854.603732447009,0.0,0.0,12854.603732447009,28.546037324470092,18377.464863357098,-30.052355817162486
2022-05-13,29244.83,12854.603732447009,0.0,0.0,12854.603732447009,28.546037324470092,18377.464863357098,-30.052355817162486
2022-05-14,30050.31,642.7301866223515,0.4063809506732096,12211.873545824657,12854.603732447009,28.546037324470092,18377.464863357098,-30.052355817162486
2022-05-15,31296.11,642.7301866223515,0.4063809506732096,12718.142934173342,13360.873120795693,33.608731207956936,18377.464863357098,-27.29751780162022
2022-05-16,29838.5,642.7301866223515,0.4063809506732096,12125.797996662564,12768.528183284916,27.685281832849157,18377.464863357098,-30.520731351013836
2022-05-17,30415.91,642.7301866223515,0.4063809506732096,12360.446421390783,13003.176608013135,30.031766080131344,18377.464863357098,-29.243904397606972
2022-05-18,28667.29,642.7301866223515,0.4063809506732096,11649.840563424596,12292.570750046947,22.925707500469468,18377.464863357098,-33.11062847108388
2022-05-19,30282.48,642.7301866223515,0.4063809506732096,12306.223011142456,12948.953197764808,29.489531977648078,18377.464863357098,-29.538958207539395
2022-05-20,29166.15,642.7301866223515,0.4063809506732096,11852.567764477433,12495.297951099785,24.952979510997846,18377.464863357098,-32.00749916266084
2022-05-21,29410.72,642.7301866223515,0.4063809506732096,11951.95635358358,12594.686540205932,25.94686540205932,18377.464863357098,-31.46668142830446
2022-05-22,30264.29,642.7301866223515,0.4063809506732096,12298.830941649712,12941.561128272064,29.41561128272064,18377.464863357098,-29.579181761482808
2022-05-23,29075.68,642.7301866223515,0.4063809506732096,11815.802479870028,12458.53266649238,24.585326664923794,18377.464863357098,-32.207555508194716
2022-05-24,29630.05,642.7301866223515,0.4063809506732096,12041.087887494734,12683.818074117085,26.838180741170852,18377.464863357098,-30.981676915582618
2022-05-25,29508.27,642.7301866223515,0.4063809506732096,11991.598815321751,12634.329001944103,26.343290019441028,18377.464863357098,-31.25096907606803
2022-05-26,29188.71,642.7301866223515,0.4063809506732096,11861.73571872462,12504.465905346971,25.044659053469715,18377.464863357098,-31.957612226049324
2022-05-27,28597.33,642.7301866223515,0.4063809506732096,11621.410152115499,12264.14033873785,22.641403387378507,18377.464863357098,-33.26533104578875
2022-05-28,29013.53,642.7301866223515,0.4063809506732096,11790.545903785687,12433.276090408039,24.332760904080388,18377.464863357098,-32.3449878269184
2022-05-29,29452.23,642.7301866223515,0.4063809506732096,11968.825226846024,12611.555413468375,26.115554134683755,18377.464863357098,-31.374890349459424
2022-05-30,31716.41,642.7301866223515,0.4063809506732096,12888.944847741292,13531.675034363643,35.316750343636436,18377.464863357098,-26.368108251184825
2022-05-31,31782.16,642.7301866223515,0.4063809506732096,12915.664395248055,13558.394581870407,35.58394581870407,18377.464863357098,-26.22271525108697
2022-06-01,29789.58,642.7301866223515,0.4063809506732096,12105.917840555632,12748.648027177984,27.48648027177984,18377.464863357098,-30.628908165687395
2022-06-02,30439.63,642.7301866223515,0.4063809506732096,12370.085777540751,13012.815964163103,30.128159641631026,18377.464863357098,-29.191452352552666
2022-06-03,29680.3,642.7301866223515,0.4063809506732096,12061.508530266063,12704.238716888414,27.04238716888414,18377.464863357098,-30.870559071401367
2022-06-04,29845.48,642.7301866223515,0.4063809506732096,12128.634535698264,12771.364722320615,27.713647223206156,18377.464863357098,-30.505296474349453
2022-06-05,29897.9,642.7301866223515,0.4063809506732096,12149.937025132554,12792.667211754906,27.92667211754906,18377.464863357098,-30.389380108339875
2022-06-06,31353.78,642.7301866223515,0.4063809506732096,12741.578923598665,13384.309110221016,33.84309110221017,18377.464863357098,-27.16999210860664
2022-06-07,31111.75,642.7301866223515,0.4063809506732096,12643.222542107229,13285.95272872958,32.859527287295805,18377.464863357098,-27.70519313999345
2022-06-08,30189.27,642.7301866223515,0.4063809506732096,12268.344242730207,12911.074429352559,29.11074429352559,18377.464863357098,-29.745073516119174
2022-06-09,30082.94,642.7301866223515,0.4063809506732096,12225.133756245124,12867.863942867476,28.678639428674764,18377.464863357098,-29.98020108570708
2022-06-10,29067.38,642.7301866223515,0.4063809506732096,11812.42951797944,12455.159704601792,24.55159704601792,18377.464863357098,-32.22590930136297
2022-06-11,28389.49,642.7301866223515,0.4063809506732096,11536.947935327578,12179.67812194993,21.796781219499298,18377.464863357098,-33.724927717124686
2022-06-12,26587.35,11447.32275550371,0.0,0.0,11447.32275550371,14.473227555037102,18377.464863357098,-37.710000587031054
2022-06-13,22471.59,11447.32275550371,0.0,0.0,11447.32275550371,14.473227555037102,18377.464863357098,-37.710000587031054
2022-06-14,22118.37,11447.32275550371,0.0,0.0,11447.32275550371,14.473227555037102,18377.464863357098,-37.710000587031054
2022-06-15,22566.73,11447.32275550371,0.0,0.0,11447.32275550371,14.473227555037102,18377.464863357098,-37.710000587031054
2022-06-16,20372.85,11447.32275550371,0.0,0.0,11447.32275550371,14.473227555037102,18377.464863357098,-37.710000587031054
2022-06-17,20432.26,11447.32275550371,0.0,0.0,11447.32275550371,14.473227555037102,18377.464863357098,-37.710000587031054
2022-06-18,18954.25,11447.32275550371,0.0,0.0,11447.32275550371,14.473227555037102,18377.464863357098,-37.710000587031054
2022-06-19,20553.48,11447.32275550371,0.0,0.0,11447.32275550371,14.473227555037102,18377.464863357098,-37.710000587031054
2022-06-20,20550.91,11447.32275550371,0.0,0.0,11447.32275550371,14.473227555037102,18377.464863357098,-37.710000587031054
2022-06-21,20699.21,11447.32275550371,0.0,0.0,11447.32275550371,14.473227555037102,18377.464863357098,-37.710000587031054
2022-06-22,19956.16,11447.32275550371,0.0,0.0,11447.32275550371,14.473227555037102,18377.464863357098,-37.710000587031054
2022-06-23,21098.41,11447.32275550371,0.0,0.0,11447.32275550371,14.473227555037102,18377.464863357098,-37.710000587031054
2022-06-24,21219.46,11447.32275550371,0.0,0.0,11447.32275550371,14.473227555037102,18377.464863357098,-37.710000587031054
2022-06-25,21474.19,572.3661377751869,0.5064198751025545,10874.956617728523,11447.32275550371,14.473227555037102,18377.464863357098,-37.710000587031054
2022-06-26,21031.85,572.3661377751869,0.5064198751025545,10650.94685017566,11223.312987950847,12.23312987950847,18377.464863357098,-38.92893785187392
2022-06-27,20718.16,572.3661377751869,0.5064198751025545,10492.08799955474,11064.454137329927,10.64454137329927,18377.464863357098,-39.793359858946665
2022-06-28,20251.96,572.3661377751869,0.5064198751025545,10255.99505378193,10828.361191557116,8.283611915571164,18377.464863357098,-41.07804709697566
2022-06-29,20094.16,572.3661377751869,0.5064198751025545,10176.081997490746,10748.448135265933,7.484481352659332,18377.464863357098,-41.5128897528336
2022-06-30,19908.49,572.3661377751869,0.5064198751025545,10082.055019280455,10654.421157055642,6.544211570556417,18377.464863357098,-42.024532565971406
2022-07-01,19249.33,10320.609432183042,0.0,0.0,10320.609432183042,3.206094321830424,18377.464863357098,-43.84095135580236
2022-07-02,19225.66,516.0304716091523,0.5099735957347571,9804.57896057389,10320.609432183042,3.206094321830424,18377.464863357098,-43.84095135580236
2022-07-03,19294.21,516.0304716091523,0.5099735957347571,9839.537650561508,10355.56812217066,3.5556812217065996,18377.464863357098,-43.65072549903948
2022-07-04,20212.81,516.0304716091523,0.5099735957347571,10307.999395603456,10824.029867212608,8.240298672126082,18377.464863357098,-41.101615768589035
2022-07-05,20158.69,516.0304716091523,0.5099735957347571,10280.399624602289,10796.430096211441,7.964300962114413,18377.464863357098,-41.25179845812962
2022-07-06,20545.04,516.0304716091523,0.5099735957347571,10477.427923314413,10993.458394923566,9.934583949235657,18377.464863357098,-40.179679424426666
2022-07-07,21611.8,516.0304716091523,0.5099735957347571,11021.447356300423,11537.477827909575,15.374778279095755,18377.464863357098,-37.21942654389616
2022-07-08,21592.65,516.0304716091523,0.5099735957347571,11011.681361942103,11527.711833551255,15.27711833551255,18377.464863357098,-37.27256768404217
2022-07-09,21582.17,516.0304716091523,0.5099735957347571,11006.3368386588,11522.367310267953,15.22367310267953,18377.464863357098,-37.30164962392365
2022-07-10,20846.53,516.0304716091523,0.5099735957347571,10631.179862692485,11147.210334301637,11.47210334301637,18377.464863357098,-39.34304640392427
2022-07-11,19944.25,516.0304716091523,0.5099735957347571,10171.04088673293,10687.071358342082,6.87071358342082,18377.464863357098,-41.8468682279944
2022-07-12,19309.71,516.0304716091523,0.5099735957347571,9847.442241295395,10363.472712904548,3.6347271290454772,18377.464863357098,-43.60771308795525
2022-07-13,20230.81,516.0304716091523,0.5099735957347571,10317.178920326682,10833.209391935834,8.33209391935834,18377.464863357098,-41.05166587184604
2022-07-14,20577.38,516.0304716091523,0.5099735957347571,10493.920469400477,11009.950941009629,10.099509410096289,18377.464863357098,-40.08993610994509
2022-07-15,20827.27,516.0304716091523,0.5099735957347571,10621.357771238634,11137.388242847786,11.373882428477863,18377.464863357098,-39.396492793439265
2022-07-16,21199.01,516.0304716091523,0.5099735957347571,10810.935355717073,11326.965827326225,13.269658273262246,18377.464863357098,-38.36491642592604
2022-07-17,20792.81,516.0304716091523,0.5099735957347571,10603.784081129616,11119.814552738768,11.198145527387677,18377.464863357098,-39.49211909575944
2022-07-18,22447.39,516.0304716091523,0.5099735957347571,11447.576193160428,11963.60666476958,19.636066647695806,18377.464863357098,-34.9006690872588
2022-07-19,23399.91,516.0304716091523,0.5099735957347571,11933.3362425697,12449.366714178852,24.49366714178852,18377.464863357098,-32.25743155139045
2022-07-20,23222.77,516.0304716091523,0.5099735957347571,11842.999519821245,12359.029991430398,23.590299914303976,18377.464863357098,-32.74899403522671
2022-07-21,23153.54,516.0304716091523,0.5099735957347571,11807.694047788527,12323.72451939768,23.237245193976797,18377.464863357098,-32.94110688808877
2022-07-22,22686.32,516.0304716091523,0.5099735957347571,11569.424184389334,12085.454655998486,20.854546559984865,18377.464863357098,-34.23763970788091
2022-07-23,22452.14,516.0304716091523,0.5099735957347571,11449.99856774017,11966.029039349321,19.660290393493216,18377.464863357098,-34.887487864507165
2022-07-24,22585.4,516.0304716091523,0.5099735957347571,11517.957649107784,12033.988120716936,20.339881207169363,18377.464863357098,-34.51769212895325
2022-07-25,21305.59,516.0304716091523,0.5099735957347571,10865.288341550484,11381.318813159636,13.813188131596362,18377.464863357098,-38.069157537322276
2022-07-26,21258.08,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-07-27,22960.19,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-07-28,23855.65,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-07-29,23769.15,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-07-30,23646.03,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-07-31,23308.14,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-01,23271.57,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-02,22991.49,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-03,22825.25,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-04,22622.99,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-05,23319.22,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-06,22956.4,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-07,23179.86,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-08,23817.72,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-09,23156.66,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-10,23959.67,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-11,23943.36,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-12,24412.17,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-13,24449.86,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-14,24313.71,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-15,24101.69,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-16,23858.64,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-17,23338.03,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-18,23201.51,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-19,20833.43,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-20,21142.06,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-21,21514.79,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-22,21399.66,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-23,21520.62,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-24,21369.05,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-25,21565.47,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-26,20247.99,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-27,20038.42,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-28,19554.08,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-29,20292.37,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-30,19813.51,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-08-31,20050.28,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-09-01,20129.93,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-09-02,19957.44,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-09-03,19834.79,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-09-04,20003.46,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-09-05,19793.29,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-09-06,18791.95,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-09-07,19287.52,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-09-08,19321.77,11357.089967626278,0.0,0.0,11357.089967626278,13.57089967626278,18377.464863357098,-38.20099751478113
2022-09-09,21369.73,567.8544983813135,0.5048840331274641,10789.235469244963,11357.089967626276,13.57089967626276,18377.464863357098,-38.200997514781136
2022-09-10,21655.13,567.8544983813135,0.5048840331274641,10933.329372299542,11501.183870680856,15.01183870680856,18377.464863357098,-37.416918186506166
2022-09-11,21836.45,567.8544983813135,0.5048840331274641,11024.874945186213,11592.729443567527,15.927294435675265,18377.464863357098,-36.91877780878081
2022-09-12,22400.52,567.8544983813135,0.5048840331274641,11309.664881752422,11877.519380133735,18.775193801337355,18377.464863357098,-35.36910847906792
2022-09-13,20173.77,567.8544983813135,0.5048840331274641,10185.414360985842,10753.268859367156,7.532688593671555,18377.464863357098,-41.48665803841018
2022-09-14,20233.68,567.8544983813135,0.5048840331274641,10215.661963410508,10783.516461791822,7.835164617918217,18377.464863357098,-41.322067314664714
2022-09-15,19700.15,567.8544983813135,0.5048840331274641,9946.291185216012,10514.145683597326,5.141456835973258,18377.464863357098,-42.7878341121929
2022-09-16,19804.02,567.8544983813135,0.5048840331274641,9998.733489736962,10566.587988118275,5.665879881182755,18377.464863357098,-42.50247209457579
2022-09-17,20118.35,567.8544983813135,0.5048840331274641,10157.433687869916,10725.28818625123,7.252881862512295,18377.464863357098,-41.63891338659869
2022-09-18,19417.72,567.8544983813135,0.5048840331274641,9803.696787739824,10371.551286121137,3.715512861211373,18377.464863357098,-43.56375396042239
2022-09-19,19541.28,567.8544983813135,0.5048840331274641,9866.080258873051,10433.934757254365,4.339347572543647,18377.464863357098,-43.22429761213349
2022-09-20,18879.95,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-09-21,18468.05,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-09-22,19405.96,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-09-23,19291.13,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-09-24,18924.39,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-09-25,18809.94,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-09-26,19230.96,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-09-27,19081.4,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-09-28,19412.67,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-09-29,19593.46,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-09-30,19425.63,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-10-01,19313.96,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-10-02,19058.15,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-10-03,19632.35,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-10-04,20344.58,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-10-05,20160.74,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-10-06,19965.12,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-10-07,19532.81,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-10-08,19419.32,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-10-09,19442.41,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-10-10,19131.36,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-10-11,19058.29,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-10-12,19154.85,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-10-13,19378.91,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-10-14,19182.01,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-10-15,19069.72,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-10-16,19264.26,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-10-17,19550.49,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
2022-10-18,19330.29,10100.03979962618,0.0,0.0,10100.03979962618,1.0003979962617995,18377.464863357098,-45.041169308587875
