date,open,high,low,close,price,volume,wt1,wt2,return_5d,return_20d,return_60d,year
2022-05-26,29508.27,29848.6,28060.72,29188.71,29188.71,1314694988.34,-48.25638488998445,-49.657073919153746,8.885113456538507,-22.68678540435668,-27.007428557137324,2022
2022-05-27,29188.71,29359.16,28251.91,28597.33,28597.33,1054644721.04,-49.67443001505198,-49.070970729843545,4.169095506468601,-28.759607977388114,-25.664109201803107,2022
2022-05-28,28597.33,29234.85,28504.59,29013.53,29013.53,365397751.75,-49.1419495670016,-48.675833634540375,4.915292968487472,-29.576787105877845,-20.86385214070815,2022
2022-05-29,29013.53,29548.72,28820.15,29452.23,29452.23,374906552.33,-45.906657773922674,-48.24485556149018,0.77437260268578,-35.64409214514487,-19.002228354185736,2022
2022-05-30,29452.23,32161.5,29287.63,31716.41,31716.41,1426112899.49,-31.535780090308496,-44.064704361571195,-5.898933706557585,-35.19607042537286,-25.057249543690475,2022
2022-06-12,28389.49,28519.32,26570.67,26587.35,26587.35,1060464718.45,-34.87313802725968,-16.5088407663945,-23.15044560665128,-27.688694059392905,-9.944541295014353,2022
2022-06-13,26587.35,26871.6,21976.15,22471.59,22471.59,4089411013.33,-49.7666581344507,-29.02119370546376,-15.652385968238114,-14.139542417781747,8.635704015603697,2022
2022-06-14,22471.59,23214.28,20837.64,22118.37,22118.37,2063908671.45,-59.471006798681046,-41.454732101750295,-7.075069274996304,-8.615282229205846,10.540966626383419,2022
2022-06-15,22118.37,22743.84,20083.9,22566.73,22566.73,2516136880.34,-64.38189165855825,-52.12317365473742,-8.932707574380515,-10.670752918123272,7.741396294456493,2022
2022-06-16,22566.73,22961.17,20209.17,20372.85,20372.85,1326876814.5,-67.21909379543666,-60.20966259678167,1.6019359098015329,0.8451934805390637,18.30298657281628,2022
2022-06-17,20372.85,21330.5,20221.24,20432.26,20432.26,1312456705.74,-68.67203125322364,-64.93600587647491,-2.3301387120171713,5.772929671020255,16.769461625879867,2022
2022-06-18,20432.26,20722.69,17600.75,18954.25,18954.25,1898530847.49,-70.51941094241711,-67.69810691240892,11.312291438595556,13.919833282772998,23.128216626877872,2022
2022-06-19,18954.25,20776.87,17936.0,20553.48,20553.48,1190970309.62,-69.80478372924182,-69.05382993007981,3.2402298783466232,5.00494320183249,12.8836090044119,2022
2022-06-20,20553.48,21016.02,19616.32,20550.91,20550.91,995940744.76,-67.4271567030496,-69.10584565698305,4.492647770828628,1.4384764470283695,1.3747323111239274,2022
2022-06-21,20550.91,21694.7,20339.03,20699.21,20699.21,954292227.72,-63.9914600250862,-67.9357028499487,1.607017852372139,-3.6472889545059894,2.1394536313221746,2022
2022-06-22,20699.21,20862.67,19756.23,19956.16,19956.16,1027725806.49,-61.99590643586434,-65.8048267233105,3.818369866747906,-3.2393506566393615,7.810270112085704,2022
2022-06-23,19956.16,21195.95,19870.07,21098.41,21098.41,836636021.34,-58.71015016127078,-63.03116833131774,-4.011913693970303,-4.1121582147659375,1.4278327134604085,2022
2022-06-24,21098.41,21528.86,20717.47,21219.46,21219.46,850728330.88,-54.48188856978987,-59.794851298002804,-5.303150975566762,-3.025901695896116,1.4192632611762956,2022
2022-06-25,21219.46,21587.06,20902.05,21474.19,21474.19,459148971.07,-50.08515152569137,-56.3182741731541,-7.291078266514351,-3.012546689770368,-0.4896110167601164,2022
2022-06-26,21474.19,21855.84,20968.82,21031.85,21031.85,445023789.79,-46.21405680065904,-52.372811764352775,-8.475336216262463,0.7947945615816021,2.5371995330891073,2022
2022-06-27,21031.85,21505.42,20553.32,20718.16,20718.16,643546203.12,-44.23317547432725,-48.75356809261689,-7.203825050100976,0.36031191959131625,-2.2693617579939485,2022
2022-06-28,20718.16,21184.16,20179.52,20251.96,20251.96,680727935.72,-44.02258930170414,-46.13874327559546,-4.729171892498307,10.840580368517427,-1.0544164614190499,2022
2022-06-29,20251.96,20402.7,19844.86,20094.16,20094.16,751143299.02,-45.307149051251,-44.94424265698537,0.5904700669249197,16.451297292347622,-2.687746091401666,2022
2022-06-30,20094.16,20138.96,18622.86,19908.49,19908.49,1084138608.25,-48.03886210006529,-45.40044398183693,1.2567502608183512,16.647570960931745,1.928222582425887,2022
2022-07-01,19908.49,20817.65,18952.12,19249.33,19249.33,1220917103.86,-48.88124154831648,-46.56246050033424,6.731195319525396,20.282316319580996,2.9309072056014296,2022
2022-07-02,19249.33,19419.25,18965.44,19225.66,19225.66,393018265.78,-50.90540704689838,-48.283164936632794,12.411225414368076,18.000214296934413,4.28916354497062,2022
2022-07-03,19225.66,19617.18,18768.2,19294.21,19294.21,430213883.45,-51.598546246020454,-49.856014235325155,11.912589320837718,16.36724177875124,4.331454876877583,2022
2022-07-04,19294.21,20313.34,19036.44,20212.81,20212.81,623812499.17,-48.35525089370167,-49.93511143373426,6.774713659308107,11.738051265509352,-1.2634067207874744,2022
2022-07-05,20212.81,20725.51,19284.32,20158.69,20158.69,931653558.35,-43.974257271758354,-48.70836536459473,3.412126482425193,5.6893577906104165,-1.6067512323469368,2022
2022-07-06,20158.69,20637.99,19749.93,20545.04,20545.04,794040793.32,-37.91899015860289,-45.46176114252085,-2.9242581177744142,3.4706186992091492,-2.6360620373579335,2022
2022-08-27,20247.99,20363.82,19828.05,20038.42,20038.42,774590756.91,-35.53863967347686,-28.129071240559362,0.45667273168243927,-1.1697529046701183,3.6846218414425813,2022
2022-08-28,20038.42,20155.59,19527.69,19554.08,19554.08,597441164.24,-40.51641287957699,-32.45661062410023,2.0627920106698783,2.8856893292857455,3.7905132841841604,2022
2022-08-29,19554.08,20415.53,19548.16,20292.37,20292.37,1043661877.31,-42.082248707307016,-36.88819958946469,-2.2549362149418606,-4.310240745659566,1.5154464461272887,2022
2022-08-30,20292.37,20574.12,19548.55,19813.51,19813.51,1405744450.56,-43.26127125876596,-40.34964312978171,0.9586892983625805,-1.373961504044463,5.080775692948913,2022
2022-08-31,19813.51,20483.64,19804.19,20050.28,20050.28,1165077708.26,-43.034601992776544,-42.22363370960663,-1.281727736470506,-5.836975842731363,2.8945730433689754,2022
2022-09-01,20050.28,20204.51,19571.05,20129.93,20129.93,896421556.74,-43.22802641911911,-42.90153709449216,-6.646719586208194,-8.255766413494737,1.8014469002127775,2022
2022-09-02,20129.93,20439.1,19760.56,19957.44,19957.44,836881983.68,-42.46333283358335,-42.996808126061254,-3.356743149421959,-2.7632802603941187,2.619724774319754,2022
2022-09-03,19957.44,20052.13,19659.2,19834.79,19834.79,339922228.57,-42.79845770651822,-42.881104737999316,-2.5864654982482804,-2.7409415476543963,1.5908411432639324,2022
2022-09-04,19834.79,20022.47,19591.33,20003.46,20003.46,387149235.82,-42.47282834601779,-42.74066132630963,6.830168380870116,-5.394416765899502,1.0224731121516006,2022
2022-09-05,20003.46,20051.73,19638.59,19793.29,19793.29,518213568.45,-42.16877878777802,-42.475849418474354,9.406420054473008,-4.968097774548863,6.857424915211152,2022
2022-09-06,19793.29,20177.38,18707.09,18791.95,18791.95,1428040857.48,-45.856047412274286,-43.32402806314708,16.201086103358087,2.3361598982542864,13.35476094817194,2022
2022-09-07,18791.95,19458.77,18559.15,19287.52,19287.52,961396794.5,-48.5970594446832,-44.77367849768834,16.139970302039863,-1.068670311164932,8.415130612955934,2022
2022-09-08,19287.52,19452.91,19023.78,19321.77,19321.77,850349370.86,-48.80406346262632,-46.356487276840454,4.409533909160501,0.4704537938294395,6.583040787671113,2022
2022-09-09,19321.77,21559.78,19299.24,21369.73,21369.73,1657848347.88,-36.710755118614564,-44.9919813595496,-5.31616449997262,-8.312084429705013,-13.219773951285296,2022
2022-09-20,19541.28,19634.28,18735.87,18879.95,18879.95,1124075891.27,-30.517630931342076,-23.551380518587017,-0.3708166600017604,1.3316242892592367,-11.632604959229232,2022
2022-09-21,18879.95,19744.77,18189.92,18468.05,18468.05,1811417134.73,-34.91083117473493,-28.07888457352439,4.130972138368705,3.1960060753571717,-11.990708277268036,2022
2022-09-22,18468.05,19509.87,18366.46,19405.96,19405.96,1827681691.12,-35.85056485104287,-31.884562306557633,-1.6724758785445215,-1.293983910097729,-18.786857233550926,2022
2022-09-23,19405.96,19500.17,18540.64,19291.13,19291.13,1261371285.29,-36.13393113164513,-34.35323952219126,0.6300304855132666,0.45502777701460495,-16.032653348974378,2022
2022-09-24,19291.13,19308.47,18813.25,18924.39,18924.39,566563739.62,-36.80121264052695,-35.924134949487474,3.535490443813516,1.3613120422903968,-12.330172861582323,2022
2022-09-25,18924.39,19172.03,18652.6,18809.94,18809.94,544445399.91,-38.111879011431675,-36.72439690866166,3.2732161825077766,1.3810783022168094,-11.810138681994731,2022
2022-09-26,18809.94,19316.15,18689.2,19230.96,19230.96,1874981288.59,-36.895917811712316,-36.98573514882902,0.4315957185704766,0.17315828226982521,-14.157535557247257,2022
2022-09-27,19230.96,20377.45,18832.07,19081.4,19081.4,2089386131.83,-31.446874910587592,-35.81397109356464,-0.12184640540002789,2.458362593939656,-13.782374458897163,2022
2022-11-16,16879.14,16988.63,16373.11,16648.05,16648.05,1075046774.52,-30.88010584411495,-28.453439468307096,-5.333117091791529,2.6337619120557765,25.413727133207797,2022
2022-11-17,16648.05,16731.41,16405.81,16680.21,16680.21,650179026.0,-31.898257102851144,-30.179555237085957,-2.889412063756991,0.9450720344647889,27.030295182135,2022
2022-11-18,16680.21,16975.14,16531.77,16677.95,16677.95,753255014.89,-31.873807038917793,-31.056992190563584,-0.5214669668634375,3.2861952458185684,26.730923165017263,2022
2022-11-19,16677.95,16798.75,16539.01,16683.72,16683.72,282884885.11,-31.906191589327374,-31.63959039380282,-0.5709757775843927,2.656062317037189,23.944000498689743,2022
2022-11-20,16683.72,16730.0,16169.2,16253.6,16253.6,470894190.07,-33.29842964172994,-32.24417134320657,1.5672220308116547,5.387052714475549,29.708372299059892,2022
2022-11-21,16253.6,16272.47,15480.69,15760.19,15760.19,1289350720.98,-36.920940131196545,-33.499842100292916,4.386622242498328,8.468425824815572,43.88278313903575,2022
2022-11-22,15760.19,16277.08,15600.3,16198.25,16198.25,1184556737.9,-38.139420241718184,-35.06624540099301,1.3743459941660374,6.237772598891844,40.693716913864144,2022
2022-11-23,16198.25,16676.49,16144.79,16590.98,16590.98,1087435133.37,-35.829245201511384,-36.04700880403902,-2.3143298346450902,7.138457161662548,36.91168333636712,2022
2022-11-24,16590.98,16787.9,16453.52,16588.46,16588.46,624934230.62,-32.48475596684321,-35.843590385317334,-0.9444517453699675,7.311769748367247,38.153089557439344,2022
2022-11-25,16588.46,16605.86,16336.71,16508.33,16508.33,572460119.25,-30.773057824577908,-34.306619808662674,3.961757488492146,5.154246371377336,37.12955822908797,2022
2022-11-28,16420.87,16477.82,16000.76,16207.01,16207.01,867757025.61,-30.050581181090475,-29.348715279847095,4.203736531291091,3.3055449462917608,42.39363090415813,2022
2022-12-31,16599.47,16625.46,16487.05,16531.31,16531.31,456998456.42,-31.878882806213905,-25.649318668130505,1.7818309619745731,37.17122236531769,43.0183088938505,2022
2023-01-01,16531.31,16619.82,16502.85,16613.87,16613.87,335220861.58,-32.86237203335311,-29.314443095181154,2.000075840246729,37.17405998722754,41.25083439319075,2023
2023-01-02,16613.87,16768.07,16544.15,16670.08,16670.08,503360386.62,-30.177615385164405,-30.944725822831426,1.6355650362805507,36.26203353553193,34.13804852766151,2023
2023-03-06,22434.09,22595.33,22311.67,22410.79,22410.79,607585243.32,-31.02230448254202,-22.98448827056544,-8.019306771425738,24.91822019661065,31.849479647973133,2023
2023-03-07,22410.79,22540.85,21951.39,22201.44,22201.44,865083425.31,-35.06700009125472,-28.839604228332746,-0.07985968477720595,22.271393206927126,30.36983186676181,2023
2023-03-08,22201.44,22262.91,21628.01,21704.74,21704.74,907354581.02,-40.24900847247218,-33.43260526128421,11.529094566440312,25.622698083460115,31.643180245421032,2023
2023-03-09,21704.74,21822.92,20113.96,20370.48,20370.48,1584851678.8,-49.16320686777697,-38.875379978511475,21.53645864014988,39.19995994203378,36.39060051604086,2023
2023-03-10,20370.48,20371.25,19599.47,20206.71,20206.71,2103890132.26,-56.54957355777606,-45.257197247319986,20.613944575836452,38.76929990087452,36.98523906167803,2023
2023-03-11,20206.71,20847.88,19895.33,20613.6,20613.6,1416403424.21,-58.68907572587821,-51.16271615597586,21.52088912174488,38.13511468156945,34.031561687429665,2023
2023-03-12,20613.6,22224.01,20445.19,22183.71,22183.71,1352204877.06,-53.43857185444636,-54.46010700146941,23.700724540665206,28.33060836081973,21.67315566242076,2023
2023-03-13,22183.71,24596.0,21896.85,24207.1,24207.1,2198916015.73,-38.434502046178544,-51.777930796069796,11.427886859640356,16.444555522966397,10.74060916012245,2023
2023-05-12,26991.62,27092.93,25833.3,26807.09,26807.09,1123450368.34,-35.70446933015797,-23.64737744687336,2.234931132025153,0.06953384347201386,14.248208216557634,2023
2023-05-13,26807.09,27043.5,26705.45,26788.88,26788.88,335722601.8,-39.10860947470917,-30.508731217599554,0.12852347690535115,1.7255667276870001,13.424749373620703,2023
2023-05-14,26788.88,27189.55,26611.92,26931.44,26931.44,319668371.39,-40.73233523616758,-35.8198466980631,-0.1597389519461312,0.5453106109439387,16.873735678448675,2023
2023-05-15,26931.44,27668.19,26759.29,27176.27,27176.27,764041771.98,-39.604602546649545,-38.78750414692107,-0.21242797484717357,-0.18777411322451476,11.608730705133553,2023
2023-05-16,27176.27,27304.97,26869.45,27036.57,27036.57,649282623.49,-39.40724528318935,-39.713198135178914,-1.040812499514554,-4.79391431679389,12.064696076462367,2023
2023-05-17,27036.57,27488.05,26565.39,27406.21,27406.21,788279620.49,-38.201345864490555,-39.48638223262426,-2.0097999686932155,-0.500579978041471,10.369766560206607,2023
2023-05-18,27406.21,27476.67,26379.63,26823.31,26823.31,749234030.86,-39.36227339559739,-39.143866772481715,1.4964223281914046,-1.7686109581554255,12.393586026482195,2023
2023-05-19,26823.31,27178.6,26668.92,26888.42,26888.42,442561192.0,-39.675018641951816,-39.16147079630728,-2.0910488604388044,-1.4107560057452173,11.06561858227446,2023
2023-05-20,26888.42,27164.5,26840.23,27118.54,27118.54,199050865.32,-38.12831289286382,-38.8417376987259,-2.3538509079028658,-2.340575856959848,10.32526087318859,2023
2023-05-21,27118.54,27280.07,26691.06,26755.17,26755.17,322799242.35,-38.27531158202535,-38.8602291281096,-0.13257250841611778,-3.3600608779536745,11.416260857247407,2023
2023-05-22,26755.17,27084.08,26548.27,26855.4,26855.4,474287648.56,-39.08136459456255,-38.79000192785089,0.06400947295515103,-3.4176366764226196,11.379685277448836,2023
2023-05-23,26855.4,27480.33,26808.03,27224.7,27224.7,578611517.74,-33.92268969029937,-37.35191968993777,3.1327066964925265,-4.845085528949822,9.428607110454834,2023
2023-05-24,27224.7,27225.89,26092.06,26326.17,26326.17,843296169.29,-39.14314086731674,-37.60562668355101,5.393492482955176,-1.5088788076655257,14.28050491203241,2023
2023-05-25,26326.17,26605.5,25882.27,26480.21,26480.21,604389199.53,-44.6805707365785,-39.20694147218929,4.619865174785254,-5.115065175087352,10.199428176740287,2023
2023-05-26,26480.21,26940.67,26338.96,26719.7,26719.7,542617989.88,-43.700306925435726,-40.36167705490759,1.8730374966784646,-4.286500222682143,9.382328394405626,2023
2023-05-27,26719.7,26902.14,26585.34,26872.59,26872.59,198605797.63,-40.57539350008564,-42.02485300735415,-0.174378427981825,-2.0169250526279714,9.226762288264734,2023
2023-06-08,26348.91,26816.33,26225.25,26509.09,26509.09,401604313.0,-31.423503888527247,-27.303836905076793,-2.188494588082812,13.46636191585604,10.083597739492367,2023
2023-06-09,26509.09,26777.91,26290.32,26483.81,26483.81,439912147.38,-33.46263819494039,-29.779970300624502,-5.127963083861431,14.965218373036194,12.41022345349856,2023
2023-06-10,26483.81,26533.58,25424.05,25856.18,25856.18,809187356.13,-41.66739756212122,-33.699200155152525,-1.0899521893798725,17.848266836013682,14.349722194075065,2023
2023-06-11,25856.18,26214.2,25655.94,25937.58,25937.58,341057974.45,-46.30803269233305,-38.21539308448048,1.51521460367543,17.939915751585133,13.457384998908918,2023
2023-06-12,25937.58,26099.5,25629.48,25905.64,25905.64,441188405.58,-49.38055714995905,-42.704656399838434,2.334588143740124,18.18916652898752,13.502542303529275,2023
2023-06-13,25905.64,26425.22,25717.6,25928.94,25928.94,599487905.69,-49.342236889185145,-46.674556073399614,1.5776194476133654,20.17552587957705,13.452690314374616,2023
2023-06-14,25928.94,26074.14,24836.48,25125.73,25125.73,684056303.1,-55.21618044220905,-50.06175179342158,6.8310851067809875,22.481575659692265,16.54009654644859,2023
2023-06-15,25125.73,25740.96,24765.75,25574.36,25574.36,824201465.11,-57.985384628838126,-52.98108977754785,10.733367325712152,19.272075625743913,14.994940244838983,2023
2023-06-16,25574.36,26479.27,25205.5,26330.59,26330.59,715401866.52,-52.5704633869193,-53.77856633678791,13.938008984986649,13.586440714013627,10.78836440808959,2023
2023-06-17,26330.59,26780.79,26170.91,26510.43,26510.43,331591669.75,-41.75952682162322,-51.882888819897424,12.758676490724596,14.48207365931069,8.26983945564066,2023
2023-06-18,26510.43,26686.77,26260.74,26338.0,26338.0,248624880.04,-33.50288610190201,-46.45456523482067,16.582086718809318,15.021489862556002,1.1074113448249712,2023
2023-07-25,29181.04,29367.59,29054.49,29226.63,29226.63,354541899.17,-36.74800691734459,-26.18168387811502,0.19403537116664538,0.624738466254926,-9.037032322919202,2023
2023-07-26,29226.63,29682.98,29098.81,29352.06,29352.06,486510821.91,-39.61266706124316,-31.026410855732713,-0.4108399887435499,-0.6160726027406693,-10.52948242814985,2023
2023-07-27,29352.06,29566.99,29082.04,29217.05,29217.05,373268935.18,-42.3046990536274,-36.897600277223134,1.652083286984829,-1.7601024059581638,-9.991152426408545,2023
2023-07-28,29217.05,29528.45,29121.24,29316.82,29316.82,342975082.63,-43.33803544132437,-40.500852118384884,-0.5223281379085454,-9.16589862065531,-10.588563152483799,2023
2023-07-29,29316.82,29406.57,29258.14,29358.76,29358.76,146316009.97,-43.39214329638528,-42.16188621314505,-0.6165451129407362,-11.271150416434484,-10.213510379866175,2023
2023-07-30,29358.76,29449.84,29043.43,29283.34,29283.34,224246250.77,-44.23208937496193,-43.316741791574756,-0.6994762209502126,-10.885165421703945,-7.7045173125743105,2023
2023-07-31,29283.34,29524.99,29108.82,29231.47,29231.47,426457343.16,-43.929846037447675,-43.723028537529814,-0.6196404080944351,-10.401324326145767,-7.943733243658291,2023
2023-08-01,29231.47,29721.48,28564.09,29699.74,29699.74,822433494.24,-42.55208872826535,-43.526541859265066,-2.200625325339556,-12.032293885401025,-9.21041733025273,2023
2023-08-02,29699.74,30029.06,28914.46,29163.69,29163.69,838251477.68,-40.2186397438112,-42.733165971121544,0.06333217778682343,-10.70056635494343,-4.0090262926262055,2023
2023-08-03,29163.69,29397.03,28945.61,29177.75,29177.75,450334651.17,-42.47408667148866,-42.29366529525323,2.031548011755535,-9.419334938437673,-5.725355793369946,2023
2023-08-04,29177.75,29308.95,28794.51,29078.51,29078.51,375805085.38,-45.81580780435759,-42.7651557369807,1.6780777281917292,-10.01526556897172,-5.6737776454158,2023
2023-08-05,29078.51,29111.36,28953.98,29050.34,29050.34,120051247.27,-47.98345170011439,-44.12299647994296,1.3003634380871265,-10.32363132410843,-4.339157476298039,2023
2023-08-06,29050.34,29164.68,28962.89,29046.16,29046.16,126689336.09,-48.56136495622823,-46.208677783047214,1.2304552477849118,-10.4516741627809,-5.617162475177439,2023
2023-08-07,29046.16,29245.27,28672.37,29182.16,29182.16,475156597.17,-48.975603554268034,-47.83405700374207,0.8050123774251183,-10.591539488509415,-4.233922369009013,2023
2023-08-08,29182.16,30210.36,29111.88,29770.51,29770.51,786792606.34,-34.13645079538739,-44.914217751499514,-1.6424307141530314,-12.309194568719173,-6.035570099403742,2023
2023-08-16,29171.23,29228.22,28696.21,28702.8,28702.8,479152538.98,-30.993755213175262,-19.389551156212708,-8.976894240283173,-10.1655239210112,-5.314429254288777,2023
2023-08-17,28702.8,28752.02,25328.06,26629.67,26629.67,1394530695.43,-52.24007547620307,-28.714563680105123,-2.203031430731206,-3.2969240700316593,7.092464908502438,2023
2023-08-18,26629.67,26823.13,25629.62,26049.69,26049.69,888090076.41,-64.1309367067002,-41.44230112750279,1.4576373077760385,0.8255760433233617,9.05872584280274,2023
2023-08-19,26049.69,26266.25,25797.39,26095.8,26095.8,265159375.46,-69.78119125217964,-54.286489662064554,0.2698518535549921,-0.7229899064217116,8.554135148184772,2023
2023-08-20,26095.8,26291.33,25983.85,26191.01,26191.01,192271431.08,-71.62635040328186,-64.4446384595912,-0.5334654906397174,-1.1171772298968152,9.708560303707259,2023
2023-08-21,26191.01,26248.2,25819.92,26126.18,26126.18,430024076.12,-72.01367972375807,-69.38803952147995,-0.4433483961298612,-1.1196049326767321,13.619250881682653,2023
2023-08-22,26126.18,26137.6,25369.8,26043.01,26043.01,514473682.56,-71.96422202373641,-71.346360850739,0.1855008311251405,-3.4018341197887603,14.90254006737317,2023
2023-08-23,26043.01,26807.82,25802.48,26429.4,26429.4,672652092.31,-68.85817615625729,-71.11560707675841,-1.223637312992354,-2.228805799601963,13.515403300869465,2023
2023-08-24,26429.4,26565.88,25859.32,26166.22,26166.22,449180401.68,-66.41949328535009,-69.81389279727547,5.954967893719454,0.23415686331460517,26.438132829273762,2023
2023-08-25,26166.22,26291.13,25759.58,26051.29,26051.29,489263026.85,-64.62331903673243,-67.96630262551906,4.814041838235261,1.8516165610225066,30.218196488542404,2023
2023-08-26,26051.29,26109.19,25979.58,26010.35,26010.35,93024725.64,-62.51668173977503,-65.60441755452872,-0.2808881848956224,2.288089164505669,32.65257868502347,2023
2023-08-27,26010.35,26168.79,25966.75,26091.32,26091.32,107924452.3,-59.96347784756885,-63.38074297735661,-1.1211774643827832,1.8312986847733415,30.913499202033456,2023
2023-08-28,26091.32,26233.53,25861.84,26106.0,26106.0,302943657.3,-57.431503884087384,-61.13374562704092,-0.9095227150846541,1.6360989810771498,29.884700835057053,2023
2023-08-29,26106.0,28154.08,25911.89,27724.41,27724.41,1089036684.85,-45.78139072693073,-56.4232635495905,-6.32309217761533,-3.4503529561134005,22.96041647053988,2023
2023-08-30,27724.41,27766.41,27036.49,27305.41,27305.41,520197058.0,-35.57703407073348,-49.688351632330125,-5.453754402515831,-0.31638418906729804,26.478159456312866,2023
2023-08-31,27305.41,27563.68,25683.18,25937.29,25937.29,741278108.53,-34.850620345154354,-43.41013725672649,-0.5871083679135469,4.584557600273587,32.99215145452743,2023
2023-09-01,25937.29,26137.14,25323.44,25798.79,25798.79,639696809.37,-38.781940769375126,-38.74774647804843,-0.1824891787560623,2.979519582119927,34.33858719730656,2023
2023-09-02,25798.79,25980.31,25729.66,25868.56,25868.56,181289556.36,-40.384606234516134,-37.39855035494478,1.531550267970072,2.7624266677387377,36.99935365555718,2023
2023-09-03,25868.56,26115.72,25805.82,25971.37,25971.37,160541183.85,-40.34044553094634,-38.589403219998,-0.24734929270191497,2.364295761063051,34.56028696214333,2023
2023-09-04,25971.37,26089.36,25636.28,25816.24,25816.24,228454428.06,-40.955946276002145,-40.11573470270994,0.31828802335274187,1.7244958987056025,34.53655528458055,2023
2023-09-05,25816.24,25878.61,25567.56,25785.01,25785.01,280146729.52,-41.95094478808302,-40.90798570738691,0.1887142956314536,1.9892177664464716,36.071655585939276,2023
2023-09-06,25785.01,26019.64,25379.85,25751.71,25751.71,390027105.24,-42.51979067480427,-41.44178181745895,-2.3091282093499754,1.7897063923133727,36.066575773026344,2023
2023-09-07,25751.71,26426.41,25600.8,26264.75,26264.75,491838528.79,-38.08470620045036,-40.87784698483496,-1.6158920225777917,0.3634148430881723,33.46629988863399,2023
2023-09-08,26264.75,26443.61,25650.9,25907.13,25907.13,482397556.59,-35.543725632338116,-39.524791823918946,1.2365707818658533,4.323404406431752,36.72626029977075,2023
2023-09-09,25907.13,25936.62,25799.89,25898.41,25898.41,105931726.4,-35.231121598432345,-37.84483602650628,2.4528532832710503,3.903675939951534,37.608177490432816,2023
2023-09-10,25898.41,26020.84,25589.02,25833.67,25833.67,217583144.54,-35.79310975177053,-36.163165795747844,2.987651386736778,4.376459093887952,42.07869032932603,2023
2023-09-11,25833.67,25889.38,24911.78,25157.07,25157.07,619642052.88,-42.84478627580035,-37.353185814585345,5.612974801914539,11.278896946266004,48.35396172924749,2023
2023-09-12,25157.07,26545.24,25128.37,25840.34,25840.34,937711286.48,-39.386240698893,-38.313814581224065,2.68100187536231,6.4506891163196745,43.73735020514435,2023
2023-09-13,25840.34,26432.59,25768.65,26227.49,26227.49,495397769.94,-30.324838088993495,-37.08724370386435,2.060166641947059,4.57981301298751,41.37746311217734,2023
2024-01-24,39876.44,40526.25,39429.31,40078.62,40078.62,1476062916.95,-32.4382693916473,-25.05952159511469,8.043340813630806,24.088878309682315,67.69122789157909,2024
2024-01-25,40078.62,40280.91,39523.94,39941.74,39941.74,1164224625.52,-34.56280662848825,-29.837080398544547,7.515696612115552,29.799528012550304,74.98551640464335,2024
2024-01-26,39941.74,42227.71,39814.87,41816.55,41816.55,1763833855.75,-30.283722161324267,-31.712044815891623,1.766118917031645,24.196209395562285,67.374448633376,2024
2024-04-18,61283.74,64181.25,60829.27,63511.2,63511.2,1972785716.37,-32.20909419317776,-24.885611782099822,4.572201438486445,-3.6708328609757035,4.6771750494400965,2024
2024-04-19,63511.2,65491.94,59607.49,63848.26,63848.26,2923364930.21,-33.70993849607396,-29.440584192403858,0.6510592457805275,-1.207675823898724,2.0513636550158143,2024
2024-04-20,63848.26,65453.07,63140.68,64979.21,64979.21,866105478.99,-30.968881378661564,-31.57686359112399,-0.7551953924955446,-6.445738567766524,-0.04369089744242771,2024
2024-04-30,63847.54,64721.13,59097.29,60633.97,60633.97,2518380270.05,-37.16433034889005,-29.422017661737478,5.613239575109463,17.80562941862456,0.44748842934085875,2024
2024-05-01,60633.97,60788.52,56516.09,58277.44,58277.44,3014503800.73,-47.93195248025561,-35.37639229649342,8.392612990550031,20.357328667834395,7.564573872839975,2024
2024-05-02,58277.44,59628.08,56936.28,59083.85,59083.85,1724718703.27,-53.469210061020256,-42.00235174849166,5.482902688298075,16.992308388840605,6.359470481358276,2024
2024-05-03,59083.85,63355.83,58835.76,62917.45,62917.45,2147038663.01,-49.34306244690268,-46.97713883426715,-2.7617775354849883,7.992854128703586,-1.3874847121108647,2024
2024-05-04,62917.45,64539.14,62587.84,63904.51,63904.51,1029192793.92,-39.69605529609236,-47.61007007106773,-1.2946347605200303,7.266811059188161,-5.863921028421948,2024
2024-05-05,63904.51,64634.43,62923.47,64037.5,64037.5,803966989.59,-31.122173172603738,-43.407625244154765,-5.06996681631856,8.200585594378285,-10.925457739605704,2024
2024-05-11,60790.82,61489.54,60474.73,60823.19,60823.19,505608099.69,-30.47293816440731,-25.68842242906254,7.279032882030689,10.948225504121044,-5.092481995765108,2024
2024-05-12,60823.19,61838.51,60600.9,61459.22,61459.22,502848342.69,-31.83774246552016,-27.720915082326606,9.098927711741233,10.189488249281409,-6.6881258824957435,2024
2024-06-18,66481.73,66570.67,64033.69,65158.02,65158.02,2293594296.72,-30.707970461446237,-23.407427126345986,-3.034162179882083,-12.965802214370537,-8.686697355137552,2024
2024-06-19,65158.02,65708.56,64656.84,64950.82,64950.82,878187235.08,-34.9601758644786,-27.86264247728822,-7.20525160421378,-10.628995907980842,-10.02543154959399,2024
2024-06-20,64950.82,66462.52,64527.9,64847.89,64847.89,1473091625.51,-37.0368753662954,-31.86126204874237,-4.705365124447381,-10.982793734692065,-8.301704188062242,2024
2024-06-21,64847.89,65018.39,63350.87,64119.34,64119.34,1427909531.59,-41.69828110236586,-36.10082569864653,-5.13871477778779,-10.559356974042455,-7.941114178654985,2024
