date,whale_holdings_change
2021-05-11,0.005174050632911387
2021-05-12,0.005348101265822774
2021-05-13,0.004145569620253155
2021-05-14,-0.004905063291139235
2021-05-15,-0.008955696202531645
2021-05-16,-0.008955696202531645
2021-05-17,-0.006867088607594933
2021-05-18,-0.006392405063291147
2021-05-19,-0.007056962025316444
2021-05-20,-0.006376582278481013
2021-05-21,-0.005696202531645583
2021-05-22,-0.0012341772151898667
2021-05-23,-0.007215189873417725
2021-05-24,-0.010632911392405067
2021-05-25,-0.014113924050632908
2021-05-26,-0.01623417721518987
2021-05-27,-0.016803797468354434
2021-05-28,-0.016772151898734187
2021-05-29,-0.016424050632911396
2021-05-30,-0.015585443037974685
2021-05-31,-0.014746835443037974
2021-06-01,-0.008037974683544303
2021-06-02,-0.005917721518987343
2021-06-03,-0.007341772151898737
2021-06-04,-0.007246835443037974
2021-06-05,-0.004272151898734187
2021-06-06,0.00022151898734177778
2021-06-07,0.0033860759493670755
2021-06-08,0.00359177215189872
2021-06-09,0.0037974683544303644
2021-06-10,0.004556962025316445
2021-06-11,0.005284810126582293
2021-06-12,0.005506329113924053
2021-06-13,0.005506329113924053
2021-06-14,0.001708860759493671
2021-06-15,0.0026265822784809958
2021-06-16,0.0026265822784809958
2021-06-17,0.0018670886075949247
2021-06-18,0.0011075949367088534
2021-06-19,0.00047468354430380444
2021-06-20,0.00401898734177216
2021-06-21,0.00401898734177216
2021-06-22,0.00325949367088608
2021-06-23,0.0022784810126582223
2021-06-24,0.0031012658227848
2021-06-25,-0.0029746835443038044
2021-06-26,-0.0033386075949367114
2021-06-27,-0.003702531645569618
2021-06-28,0.01117088607594937
2021-06-29,0.010727848101265813
2021-06-30,0.006550632911392409
2021-07-01,0.010696202531645565
2021-07-02,0.010664556962025316
2021-07-03,0.006329113924050631
2021-07-04,0.0011708860759493689
2021-07-05,0.0006645569620253155
2021-07-06,0.00015822784810126222
2021-07-07,-0.0003164556962025422
2021-07-08,0.004873417721518987
2021-07-09,0.004873417721518987
2021-07-10,0.003892405063291129
2021-07-11,-0.0025949367088607643
2021-07-12,-0.008164556962025315
2021-07-13,-0.007088607594936711
2021-07-14,-0.010332278481012657
2021-07-15,-0.013575949367088605
2021-07-16,-0.01943037974683545
2021-07-17,-0.01943037974683545
2021-07-18,-0.01965189873417721
2021-07-19,-0.019683544303797457
2021-07-20,-0.017246835443037973
2021-07-21,-0.01617088607594935
2021-07-22,-0.016075949367088622
2021-07-23,-0.016376582278481024
2021-07-24,-0.01667721518987342
2021-07-25,-0.02031645569620254
2021-07-26,-0.02405063291139241
2021-07-27,-0.0250632911392405
2021-07-28,-0.02503164556962025
2021-07-29,-0.019525316455696214
2021-07-30,-0.017151898734177228
2021-07-31,-0.01806962025316455
2021-08-01,-0.017737341772151895
2021-08-02,-0.017405063291139236
2021-08-03,-0.014367088607594933
2021-08-04,-0.01098101265822784
2021-08-05,-0.010632911392405067
2021-08-06,-0.013164556962025316
2021-08-07,-0.013164556962025316
2021-08-08,-0.008101265822784818
2021-08-09,-0.007215189873417725
2021-08-10,-0.00696202531645568
2021-08-11,-0.00696202531645568
2021-08-12,-0.00696202531645568
2021-08-13,-0.00575949367088608
2021-08-14,-0.004683544303797458
2021-08-15,-0.005158227848101262
2021-08-16,-0.005126582278481014
2021-08-17,-0.005126582278481014
2021-08-18,-0.007088607594936711
2021-08-19,-0.009113924050632907
2021-08-20,-0.009113924050632907
2021-08-21,-0.009113924050632907
2021-08-22,-0.00598101265822784
2021-08-23,-0.0031645569620253155
2021-08-24,-0.005316455696202542
2021-08-25,-0.005696202531645583
2021-08-26,-0.006202531645569618
2021-08-27,-0.006265822784810115
2021-08-28,-0.007183544303797476
2021-08-29,-0.008196202531645573
2021-08-30,-0.00920886075949367
2021-08-31,-0.009905063291139236
2021-09-01,-0.010253164556962027
2021-09-02,-0.012246835443037974
2021-09-03,-0.012246835443037974
2021-09-04,-0.008924050632911377
2021-09-05,-0.009018987341772143
2021-09-06,-0.01136075949367088
2021-09-07,-0.013053797468354427
2021-09-08,-0.014746835443037974
2021-09-09,-0.01541139240506329
2021-09-10,-0.015379746835443022
2021-09-11,-0.016075949367088622
2021-09-12,-0.016455696202531643
2021-09-13,-0.016455696202531643
2021-09-14,-0.01291139240506329
2021-09-15,-0.013037974683544302
2021-09-16,-0.013544303797468356
2021-09-17,-0.014050632911392408
2021-09-18,-0.013354430379746844
2021-09-19,-0.010822784810126577
2021-09-20,-0.010348101265822791
2021-09-21,-0.011012658227848107
2021-09-22,-0.011012658227848107
2021-09-23,-0.011455696202531644
2021-09-24,-0.013037974683544302
2021-09-25,-0.012879746835443032
2021-09-26,-0.01272151898734176
2021-09-27,-0.011613924050632907
2021-09-28,-0.012468354430379752
2021-09-29,-0.012468354430379752
2021-09-30,-0.010854430379746826
2021-10-01,-0.011424050632911395
2021-10-02,-0.011582278481012658
2021-10-03,-0.010822784810126577
2021-10-04,-0.011044303797468347
2021-10-05,-0.011265822784810116
2021-10-06,-0.01291139240506329
2021-10-07,-0.013829113924050632
2021-10-08,-0.012310126582278471
2021-10-09,-0.01110759493670887
2021-10-10,-0.01110759493670887
2021-10-11,-0.005253164556962026
2021-10-12,-0.0012658227848101155
2021-10-13,0.0011708860759493689
2021-10-14,0.0014715189873417778
2021-10-15,0.0017721518987341867
2021-10-16,0.00325949367088608
2021-10-17,0.0025
2021-10-18,-0.004082278481012658
2021-10-19,-0.005949367088607591
2021-10-20,-0.005949367088607591
2021-10-21,-0.0049367088607595025
2021-10-22,-0.0010126582278481067
2021-10-23,0.00047468354430379544
2021-10-24,0.0019620253164556976
2021-10-25,-0.0016139240506329066
2021-10-26,-0.006297468354430382
2021-10-27,-0.006803797468354435
2021-10-28,-0.005474683544303787
2021-10-29,-0.008575949367088604
2021-10-30,-0.008575949367088604
2021-10-31,-0.005
2021-11-01,-0.003623417721518987
2021-11-02,-0.0022468354430379735
2021-11-03,0.004936708860759484
2021-11-04,0.0093987341772152
2021-11-05,0.00962025316455696
2021-11-06,0.011044303797468338
2021-11-07,0.01287974683544304
2021-11-08,0.01306962025316455
2021-11-09,0.00901898734177216
2021-11-10,0.010253164556962027
2021-11-11,0.011487341772151893
2021-11-12,0.012310126582278471
2021-11-13,0.01398734177215191
2021-11-14,0.01401898734177216
2021-11-15,0.010854430379746845
2021-11-16,0.010886075949367094
2021-11-17,0.009430379746835449
2021-11-18,0.006613924050632907
2021-11-19,0.006297468354430382
2021-11-20,0.005981012658227858
2021-11-21,0.0008544303797468266
2021-11-22,-0.004462025316455698
2021-11-23,-0.007183544303797476
2021-11-24,-0.009746835443037973
2021-11-25,-0.011044303797468355
2021-11-26,-0.010886075949367094
2021-11-27,-0.009177215189873422
2021-11-28,-0.008575949367088612
2021-11-29,-0.007974683544303805
2021-11-30,-0.00863924050632912
2021-12-01,-0.010537974683544303
2021-12-02,-0.010537974683544303
2021-12-03,-0.00772151898734176
2021-12-04,-0.007563291139240516
2021-12-05,-0.005664556962025316
2021-12-06,-0.0029430379746835378
2021-12-07,-0.0023575949367088535
2021-12-08,-0.001772151898734169
2021-12-09,-0.003037974683544302
2021-12-10,-0.001107594936708871
2021-12-11,-0.00037974683544304
2021-12-12,0.0016139240506329066
2021-12-13,0.003227848101265831
2021-12-14,0.006360759493670898
2021-12-15,0.006360759493670898
2021-12-16,0.005632911392405067
2021-12-17,0.004905063291139235
2021-12-18,0.007088607594936711
2021-12-19,0.007943037974683556
2021-12-20,0.00920886075949367
2021-12-21,0.00920886075949367
2021-12-22,0.00825949367088608
2021-12-23,0.00829113924050633
2021-12-24,0.006962025316455698
2021-12-25,0.004936708860759484
2021-12-26,0.0047626582278480975
2021-12-27,0.004588607594936711
2021-12-28,0.006360759493670898
2021-12-29,0.006360759493670898
2021-12-30,0.008196202531645564
2021-12-31,0.008196202531645564
2022-01-01,0.007025316455696195
2022-01-02,0.003417721518987342
2022-01-03,0.005759493670886062
2022-01-04,0.00579113924050632
2022-01-05,0.005822784810126578
2022-01-06,0.005696202531645564
2022-01-07,0.004335443037974685
2022-01-08,0.003924050632911395
2022-01-09,0.004050632911392409
2022-01-10,0.005411392405063289
2022-01-11,0.005411392405063289
2022-01-12,0.004841772151898738
2022-01-13,0.005411392405063298
2022-01-14,0.005981012658227858
2022-01-15,0.008512658227848106
2022-01-16,0.008417721518987342
2022-01-17,0.007626582278481013
2022-01-18,0.005443037974683537
2022-01-19,0.0054746835443038044
2022-01-20,0.0046835443037974754
2022-01-21,0.0037658227848101334
2022-01-22,0.00231012658227848
2022-01-23,0.0008544303797468266
2022-01-24,0.0006329113924050667
2022-01-25,-0.00037974683544304
2022-01-26,-9.493670886074667e-05
2022-01-27,-0.003037974683544302
2022-01-28,-0.006613924050632907
2022-01-29,-0.006550632911392409
2022-01-30,-0.004683544303797458
2022-01-31,-0.005617088607594934
2022-02-01,-0.006550632911392409
2022-02-02,-0.008164556962025315
2022-02-03,-0.008797468354430382
2022-02-04,-0.008734177215189884
2022-02-05,-0.008924050632911377
2022-02-06,-0.008924050632911377
2022-02-07,-0.006803797468354435
2022-02-08,-0.006075949367088604
2022-02-09,-0.0020411392405063284
2022-02-10,0.0019936708860759465
2022-02-11,0.006772151898734187
2022-02-12,0.008734177215189867
2022-02-13,0.012056962025316462
2022-02-14,0.01642405063291138
2022-02-15,0.016487341772151894
2022-02-16,0.015474683544303805
2022-02-17,0.012753164556962026
2022-02-18,0.012484177215189867
2022-02-19,0.012215189873417708
2022-02-20,0.013702531645569636
2022-02-21,0.016803797468354417
2022-02-22,0.017594936708860746
2022-02-23,0.017816455696202542
2022-02-24,0.017784810126582274
2022-02-25,0.017120253164556978
2022-02-26,0.017120253164556978
2022-02-27,0.016439873417721528
2022-02-28,0.01575949367088608
2022-03-01,0.011962025316455698
2022-03-02,0.009113924050632924
2022-03-03,0.006360759493670898
2022-03-04,0.0036708860759493687
2022-03-05,0.0012974683544303822
2022-03-06,0.0018037974683544355
2022-03-07,0.0020569620253164623
2022-03-08,0.0022151898734177247
2022-03-09,0.0020253164556962044
2022-03-10,0.0018354430379746843
2022-03-11,0.0007278481012658133
2022-03-12,-0.001550632911392409
2022-03-13,-0.0009493670886075911
2022-03-14,-0.0018354430379746843
2022-03-15,-0.003829113924050631
2022-03-16,-0.004177215189873422
2022-03-17,-0.005
2022-03-18,-0.005
2022-03-19,-0.005
2022-03-20,-0.004651898734177209
2022-03-21,-0.00174050632911392
2022-03-22,-0.0003481012658227911
2022-03-23,0.0024050632911392354
2022-03-24,0.0025632911392405155
2022-03-25,0.0017721518987341867
2022-03-26,0.0010759493670886044
2022-03-27,0.0009968354430379732
2022-03-28,0.0009177215189873422
2022-03-29,0.0008860759493670934
2022-03-30,0.0006329113924050667
2022-03-31,-0.0009493670886075911
2022-04-01,-0.0006962025316455644
2022-04-02,-3.164556962026666e-05
2022-04-03,0.00028481012658229335
2022-04-04,-0.00212025316455696
2022-04-05,-0.0030063291139240445
2022-04-06,-0.003892405063291129
2022-04-07,-0.005348101265822791
2022-04-08,-0.005348101265822791
2022-04-09,-0.004462025316455698
2022-04-10,-0.004335443037974685
2022-04-11,-0.004905063291139235
2022-04-12,-0.005822784810126578
2022-04-13,-0.007310126582278489
2022-04-14,-0.0075949367088607635
2022-04-15,-0.00787974683544304
2022-04-16,-0.00787974683544304
2022-04-17,-0.00787974683544304
2022-04-18,-0.007943037974683537
2022-04-19,-0.007943037974683537
2022-04-20,-0.007151898734177209
2022-04-21,-0.006708860759493671
2022-04-22,-0.004050632911392409
2022-04-23,-0.003528481012658231
2022-04-24,-0.003006329113924053
2022-04-25,-0.0020569620253164445
2022-04-26,-0.00325949367088608
2022-04-27,-0.005601265822784818
2022-04-28,-0.006297468354430382
2022-04-29,-0.006107594936708871
2022-04-30,-0.005284810126582276
2022-05-01,-0.005316455696202542
2022-05-02,-0.0046835443037974754
2022-05-03,-0.004050632911392409
2022-05-04,-0.003481012658227858
2022-05-05,-0.0026582278481012624
2022-05-06,-0.0019303797468354488
2022-05-07,-0.0006962025316455644
2022-05-08,-0.0037341772151898668
2022-05-09,-0.0043670886075949334
2022-05-10,-0.0043670886075949334
2022-05-11,-0.004968354430379751
2022-05-12,-0.004968354430379751
2022-05-13,-0.004968354430379751
2022-05-14,-0.004082278481012658
2022-05-15,-0.0027848101265822755
2022-05-16,-0.004746835443037973
2022-05-17,-0.005189873417721511
2022-05-18,-0.004778481012658222
2022-05-19,-0.004905063291139235
2022-05-20,-0.007215189873417725
2022-05-21,-0.007215189873417725
2022-05-22,-0.007215189873417725
2022-05-23,-0.006329113924050631
2022-05-24,-0.008987341772151894
2022-05-25,-0.009018987341772143
2022-05-26,-0.00867088607594937
2022-05-27,-0.006455696202531645
2022-05-28,-0.008765822784810133
2022-05-29,-0.009715189873417724
2022-05-30,-0.009984177215189877
2022-05-31,-0.010253164556962027
2022-06-01,-0.010822784810126577
2022-06-02,-0.011582278481012658
2022-06-03,-0.010791139240506328
2022-06-04,-0.006012658227848106
2022-06-05,-0.00537974683544304
2022-06-06,-0.005189873417721511
2022-06-07,-0.0027848101265822755
2022-06-08,-0.002262658227848098
2022-06-09,-0.00174050632911392
2022-06-10,-0.002689873417721529
2022-06-11,0.0005379746835443022
2022-06-12,0.001550632911392409
2022-06-13,0.0010126582278481067
2022-06-14,0.0006329113924050667
2022-06-15,0.0029430379746835556
2022-06-16,0.003291139240506329
2022-06-17,0.00325949367088608
2022-06-18,0.003227848101265831
2022-06-19,0.0031962025316455644
2022-06-20,0.0033227848101265956
2022-06-21,0.0023417721518987377
2022-06-22,0.0010126582278481067
2022-06-23,0.002911392405063289
2022-06-24,0.002911392405063289
2022-06-25,0.001708860759493671
2022-06-26,0.0019620253164556976
2022-06-27,0.0022151898734177247
2022-06-28,0.0020253164556961957
2022-06-29,0.0011392405063291023
2022-06-30,0.0014556962025316623
2022-07-01,0.0018037974683544355
2022-07-02,0.0024050632911392354
2022-07-03,0.0029746835443038044
2022-07-04,0.010443037974683538
2022-07-05,0.010617088607594933
2022-07-06,0.010791139240506328
2022-07-07,0.010284810126582276
2022-07-08,0.011424050632911395
2022-07-09,0.010791139240506328
2022-07-10,0.009715189873417724
2022-07-11,0.009525316455696195
2022-07-12,0.011075949367088604
2022-07-13,0.011265822784810134
2022-07-14,0.01018987341772153
2022-07-15,0.009113924050632924
2022-07-16,0.0028481012658227913
2022-07-17,0.006487341772151893
2022-07-18,0.006487341772151893
2022-07-19,0.003829113924050631
2022-07-20,0.0025
2022-07-21,0.0008227848101265778
2022-07-22,-0.005031645569620266
2022-07-23,-0.007341772151898737
2022-07-24,-0.008322784810126578
2022-07-25,-0.009303797468354419
2022-07-26,-0.009715189873417724
2022-07-27,-0.009715189873417724
2022-07-28,-0.01072784810126583
2022-07-29,-0.01234177215189872
2022-07-30,-0.012310126582278471
2022-07-31,-0.01212025316455696
2022-08-01,-0.007246835443037974
2022-08-02,-0.006297468354430382
2022-08-03,-0.005348101265822791
2022-08-04,-0.007183544303797476
2022-08-05,-0.006803797468354435
2022-08-06,-0.006012658227848106
2022-08-07,-0.005664556962025316
2022-08-08,-0.005664556962025316
2022-08-09,-0.005791139240506329
2022-08-10,-0.004810126582278471
2022-08-11,-0.004034810126582276
2022-08-12,-0.00325949367088608
2022-08-13,-0.00287974683544304
2022-08-14,-0.010886075949367094
2022-08-15,-0.01098101265822784
2022-08-16,-0.009367088607594934
2022-08-17,-0.008829113924050648
2022-08-18,-0.009525316455696214
2022-08-19,-0.011012658227848107
2022-08-20,-0.011503164556962027
2022-08-21,-0.011993670886075947
2022-08-22,-0.01386075949367088
2022-08-23,-0.014145569620253174
2022-08-24,-0.014145569620253174
2022-08-25,-0.01098101265822784
2022-08-26,-0.007974683544303805
2022-08-27,-0.008006329113924054
2022-08-28,-0.00325949367088608
2022-08-29,0.007357594936708853
2022-08-30,0.017974683544303788
2022-08-31,0.03
2022-09-01,0.038006329113924056
2022-09-02,0.038006329113924056
2022-09-03,0.03617088607594937
2022-09-04,0.041835443037974686
2022-09-05,0.04319620253164557
2022-09-06,0.044303797468354424
2022-09-07,0.04526898734177215
2022-09-08,0.046234177215189874
2022-09-09,0.0489873417721519
2022-09-10,0.0489873417721519
2022-09-11,0.0489873417721519
2022-09-12,0.04123417721518988
2022-09-13,0.04012658227848101
2022-09-14,0.04012658227848101
2022-09-15,0.03537974683544304
2022-09-16,0.03477848101265822
2022-09-17,0.03417721518987341
2022-09-18,0.01813291139240507
2022-09-19,0.0026265822784809958
2022-09-20,0.004462025316455698
2022-09-21,0.006075949367088604
2022-09-22,0.004303797468354436
2022-09-23,-0.003924050632911378
2022-09-24,-0.004240506329113938
2022-09-25,-0.006582278481012658
2022-09-26,-0.0077848101265822756
2022-09-27,-0.008987341772151894
2022-09-28,-0.00924050632911392
2022-09-29,-0.00651898734177216
2022-09-30,-0.002911392405063289
2022-10-01,-0.00136075949367088
2022-10-02,-0.0023417721518987377
2022-10-03,-0.003069620253164569
2022-10-04,-0.004715189873417707
2022-10-05,-0.0046993670886075825
2022-10-06,-0.004683544303797458
2022-10-07,-0.0027848101265822755
2022-10-08,-0.00363924050632912
2022-10-09,-0.00363924050632912
2022-10-10,-0.0018987341772152
2022-10-11,-0.0008860759493670756
2022-10-12,0.0005696202531645511
2022-10-13,0.0008227848101265778
2022-10-14,-7.911392405063106e-05
2022-10-15,-0.00098101265822784
2022-10-16,-0.0024367088607594846
2022-10-17,-0.00113924050632912
2022-10-18,-0.0005696202531645511
2022-10-19,6.329113924049778e-05
2022-10-20,0.0016455696202531556
2022-10-21,0.0016455696202531556
2022-10-22,0.0014240506329113957
2022-10-23,0.0012025316455696266
2022-10-24,0.0009810126582278577
2022-10-25,0.006202531645569618
2022-10-26,0.006202531645569618
2022-10-27,0.006297468354430382
2022-10-28,0.005917721518987343
2022-10-29,-0.0014556962025316445
2022-10-30,-0.002626582278481013
2022-10-31,-0.0033860759493670933
2022-11-01,-0.0015506329113924
2022-11-02,0.00028481012658229335
2022-11-03,0.0012341772151898667
2022-11-04,-0.0015822784810126578
2022-11-05,-0.002911392405063289
2022-11-06,-0.00363924050632912
2022-11-07,-0.004113924050632906
2022-11-08,-0.004905063291139235
2022-11-09,-0.005348101265822791
2022-11-10,-0.0053322784810126665
2022-11-11,-0.005316455696202542
2022-11-12,-0.009145569620253173
2022-11-13,-0.009810126582278488
2022-11-14,-0.009810126582278488
2022-11-15,-0.007025316455696195
2022-11-16,-0.0024050632911392354
2022-11-17,-0.0029746835443038044
2022-11-18,-0.0023417721518987377
2022-11-19,-0.002199367088607591
2022-11-20,-0.0020569620253164445
2022-11-21,-0.00212025316455696
2022-11-22,-0.0025
2022-11-23,-0.003417721518987342
2022-11-24,-0.003417721518987342
2022-11-25,-0.002531645569620249
2022-11-26,-0.00044303797468355557
2022-11-27,0.0005379746835443022
2022-11-28,0.00044303797468353773
2022-11-29,0.0003481012658227733
2022-11-30,-0.0013291139240506312
2022-12-01,-0.00136075949367088
2022-12-02,-0.00136075949367088
2022-12-03,-0.0027531645569620266
2022-12-04,-0.003037974683544302
2022-12-05,-0.0041455696202531735
2022-12-06,-0.004715189873417707
2022-12-07,-0.004905063291139235
2022-12-08,-0.004936708860759493
2022-12-09,-0.004968354430379751
2022-12-10,-0.004335443037974685
2022-12-11,-0.003797468354430382
2022-12-12,-0.0035759493670886044
2022-12-13,-0.0029746835443038044
2022-12-14,-0.0026582278481012624
2022-12-15,-0.0027531645569620266
2022-12-16,-0.003987341772151893
2022-12-17,-0.00386075949367088
2022-12-18,-0.0037341772151898668
2022-12-19,-0.001487341772151911
2022-12-20,-0.002531645569620249
2022-12-21,-0.00325949367088608
2022-12-22,-0.0012341772151898667
2022-12-23,0.0029430379746835556
2022-12-24,0.00462025316455696
2022-12-25,0.004778481012658222
2022-12-26,0.005031645569620258
2022-12-27,0.005284810126582293
2022-12-28,0.005537974683544302
2022-12-29,0.005569620253164569
2022-12-30,0.006044303797468355
2022-12-31,0.006139240506329103
2023-01-01,0.005569620253164569
2023-01-02,0.006202531645569618
2023-01-03,0.006487341772151893
2023-01-04,0.006376582278481013
2023-01-05,0.006265822784810133
2023-01-06,0.006550632911392409
2023-01-07,0.009905063291139236
2023-01-08,0.009905063291139236
2023-01-09,0.009113924050632924
2023-01-10,0.006645569620253173
2023-01-11,-0.0009493670886075911
2023-01-12,-0.007246835443037974
2023-01-13,-0.007246835443037974
2023-01-14,-0.007246835443037974
2023-01-15,-0.005316455696202542
2023-01-16,-0.006234177215189866
2023-01-17,-0.007246835443037974
2023-01-18,-0.00727848101265824
2023-01-19,-0.006677215189873422
2023-01-20,-0.006645569620253156
2023-01-21,-0.006550632911392409
2023-01-22,-0.006677215189873423
2023-01-23,-0.006803797468354435
2023-01-24,-0.0075
2023-01-25,-0.009430379746835449
2023-01-26,-0.009778481012658222
2023-01-27,-0.009620253164556978
2023-01-28,-0.008449367088607608
2023-01-29,-0.004018987341772143
2023-01-30,0.0018670886075949334
2023-01-31,0.00047468354430379566
2023-02-01,-0.0009177215189873422
2023-02-02,-0.005348101265822791
2023-02-03,-0.005348101265822791
2023-02-04,-0.004620253164556978
2023-02-05,-0.005949367088607591
2023-02-06,-0.006392405063291147
2023-02-07,-0.006645569620253156
2023-02-08,-0.006170886075949369
2023-02-09,-0.005632911392405057
2023-02-10,-0.005094936708860747
2023-02-11,-0.004620253164556978
2023-02-12,-0.004240506329113938
