date,price,total_value,position,position_levels,peak,dd
2023-01-29,23747.26,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-01-30,22833.34,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-01-31,23129.7,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-01,23730.52,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-02,23470.8,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-03,23437.21,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-04,23332.1,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-05,22940.79,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-06,22761.44,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-07,23252.78,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-08,22961.13,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-09,21807.55,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-10,21634.86,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-11,21862.19,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-12,21790.14,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-13,21787.77,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-14,22208.56,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-15,24332.21,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-16,23533.22,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-17,24578.28,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-18,24638.27,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-19,24287.53,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-20,24838.09,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-21,24450.5,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-22,24186.92,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-23,23941.1,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-24,23189.78,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-25,23168.68,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-26,23557.29,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-27,23492.86,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-02-28,23137.23,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-03-01,23642.8,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-03-02,23467.23,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-03-03,22360.92,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-03-04,22353.23,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-03-05,22434.09,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-03-06,22410.79,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-03-07,22201.44,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-03-08,21704.74,-4256.699999999993,0,0,12769.68,-133.33442968030516
2023-03-09,20370.48,-4256.699999999993,0,0,12769.68,-133.33442968030516
